销售日期,分类编码,分类名称,净销量,售出量,销售额,打折销量,正常销量,售出记录数,退货记录数,在售单品数,均价,平均损耗率,批发价均值,批发价加权,加价率
2020-07-29,1011010101,花叶类,193.729,193.729,1516.066,18.623,175.106,413,0,12,7.825704979636503,12.83,8.18390290295925,4.66470063852082,0.6776435587339296
2020-07-29,1011010201,花菜类,42.22,42.22,486.9335,4.189,38.031,94,0,2,11.533242539081003,15.51,7.69282214082214,7.489350071056371,0.5399523896810237
2020-07-29,1011010402,水生根茎类,18.597,18.597,226.9722,0.543,18.054000000000002,34,0,2,12.204774963703821,13.65,7.479511725652711,7.287741571221165,0.6746991978831567
2020-07-29,1011010501,茄类,40.777,40.777,324.2181,5.242,35.535,69,0,3,7.951004242587733,6.68,5.262747146903154,4.8942207617039015,0.6245700040346414
2020-07-29,1011010504,辣椒类,82.494,82.494,815.1328,7.979,74.515,282,0,10,9.881116202390476,9.24,6.573667259341899,6.805390573859916,0.4519543140322737
2020-07-29,1011010801,食用菌,54.315,54.315,660.9125,4.373,49.942,174,0,7,12.168139556292001,9.45,8.406787290912266,7.073603056245973,0.7202180359198367
2020-07-30,1011010101,花叶类,201.743,201.743,1575.9332,25.931,175.812,413,0,11,7.811588010488592,12.83,8.18640290295925,4.614850279811443,0.6927067048441198
2020-07-30,1011010201,花菜类,38.198,38.198,392.4168,5.804,32.394,82,0,2,10.273228964867272,15.51,7.702822140822141,6.496471804806535,0.5813551222167137
2020-07-30,1011010402,水生根茎类,10.645,10.645,126.7949,2.3289999999999997,8.316,26,0,2,11.911216533583843,13.65,7.517406462494816,7.382646312822922,0.6134074461748555
2020-07-30,1011010501,茄类,46.311,46.311,355.9828,5.802,40.509,81,0,3,7.686787156399127,6.68,5.258747146903152,4.7999291744941806,0.6014376206309682
2020-07-30,1011010504,辣椒类,68.795,68.219,647.6431,5.854,62.365,236,0,10,9.493588296515634,9.24,6.514797960290782,6.376542165672321,0.4888301605882446
2020-07-30,1011010801,食用菌,50.774,50.774,578.2916,3.063,47.711,155,0,7,11.389522196399732,9.45,8.4063706242456,6.58864379406783,0.7286595773555755
2020-07-31,1011010101,花叶类,197.166,197.166,1534.2384,2.0,195.166,437,0,13,7.781455220474118,12.83,8.18720290295925,4.409464157106195,0.7647167418140131
2020-07-31,1011010201,花菜类,37.549,37.549,393.0233,0.627,36.922,74,0,2,10.466944525819596,15.51,7.724822140822141,6.65987429758449,0.5716429557260436
2020-07-31,1011010402,水生根茎类,19.062,19.062,213.33,0.0,19.062,37,0,2,11.191375511488825,13.65,7.530564357231658,7.519586612107858,0.48829664299214803
2020-07-31,1011010501,茄类,34.092,34.092,265.107,0.0,34.092,53,0,3,7.776223160858853,6.68,5.247747146903153,4.781426141030154,0.6263397010632212
2020-07-31,1011010504,辣椒类,41.104,41.104,440.091,0.0,41.104,152,0,10,10.706768197742313,9.24,6.471686849179671,6.683364636045154,0.6020027008548776
2020-07-31,1011010801,食用菌,45.587,45.587,522.947,0.0,45.587,127,0,7,11.471406321977756,9.45,8.411509513134488,6.658733849562374,0.7227609003672195
2020-08-01,1011010101,花叶类,229.89000000000001,229.89000000000001,1835.8272,27.403,202.487,527,0,14,7.985676627952499,12.83,8.19880290295925,4.5884899299665065,0.7403713966548444
2020-08-01,1011010201,花菜类,54.362,54.362,607.9993,3.759,50.603,121,0,2,11.184270262315588,15.51,7.81282214082214,7.458768625142563,0.49947944820473866
2020-08-01,1011010402,水生根茎类,21.432,21.432,237.8084,2.332,19.1,44,0,2,11.09594998133632,13.65,7.534248567757973,7.570720418066442,0.4656399085689946
2020-08-01,1011010501,茄类,48.805,48.805,353.9742,3.151,45.654,90,0,3,7.252826554656285,6.68,5.171747146903153,4.4196440938428445,0.6410431248888215
2020-08-01,1011010504,辣椒类,66.156,66.156,693.1243000000001,3.624,62.532,265,0,11,10.477119233327286,9.24,6.533909071401893,6.81567068746599,0.5372103075042485
2020-08-01,1011010801,食用菌,53.797,53.797,669.5794,1.582,52.214999999999996,175,0,7,12.446407792256073,9.45,8.410676179801156,7.362882130973846,0.6904260547506358
2020-08-02,1011010101,花叶类,243.138,243.138,2089.567,9.036,234.102,547,0,17,8.594160517895187,12.83,8.25020290295925,4.979678865500251,0.7258463346776138
2020-08-02,1011010201,花菜类,49.219,49.219,556.502,0.0,49.219,99,0,2,11.306649870984781,15.51,7.862822140822141,7.584032995387959,0.4908492457589042
2020-08-02,1011010402,水生根茎类,56.154,56.154,627.7452,5.88,50.274,107,0,3,11.178993482209636,13.65,7.52951172565271,7.726564447768637,0.4468258897960826
2020-08-02,1011010501,茄类,50.893,50.893,352.942,0.0,50.893,93,0,3,6.934981235140393,6.68,5.110747146903153,4.277458393099248,0.6212854919473869
2020-08-02,1011010504,辣椒类,67.963,67.963,661.0504,0.0,67.963,252,0,11,9.726621838353221,9.24,6.421686849179671,6.378277445080411,0.5249606060732588
2020-08-02,1011010801,食用菌,54.961,54.961,617.6406000000001,0.0,54.961,163,0,8,11.237797711104239,9.45,8.410259513134488,6.432346209130111,0.7470760039553284
2020-08-03,1011010101,花叶类,207.843,207.843,1680.6198,1.338,206.505,470,0,16,8.08600626434376,12.83,8.25780290295925,4.81632395606299,0.6788750794399445
2020-08-03,1011010201,花菜类,44.426,44.426,492.028,0.0,44.426,89,0,2,11.075226218880836,15.51,7.726822140822141,7.08276864898933,0.5636860058193778
2020-08-03,1011010402,水生根茎类,15.555,15.555,195.6176,0.0,15.555,41,0,3,12.575866280938605,13.65,7.5189854098632365,8.151981356477016,0.5426760355562721
2020-08-03,1011010501,茄类,45.191,45.191,302.953,0.0,45.191,82,0,3,6.703834834369674,6.68,5.029747146903153,3.828926777455688,0.7508391316964165
2020-08-03,1011010504,辣椒类,86.474,86.474,854.4544,0.0,86.474,295,0,11,9.881055577398985,9.24,6.336131293624116,6.117907694798436,0.6151037364947578
2020-08-03,1011010801,食用菌,48.575,48.575,600.7602,1.905,46.67,151,0,8,12.367682964487905,9.45,8.412203957578933,7.298326505404014,0.694591623892177
2020-08-04,1011010101,花叶类,180.012,180.012,1328.5652,2.0,178.012,387,0,17,7.380425749394485,12.83,8.21955290295925,4.268836466457792,0.7289080543107891
2020-08-04,1011010201,花菜类,44.534,44.534,484.39,0.0,44.534,99,0,2,10.876858130866305,15.51,7.630822140822142,6.714342075717428,0.6199439957345503
2020-08-04,1011010402,水生根茎类,26.208,26.208,319.5464,0.0,26.208,51,0,3,12.192704517704518,13.65,7.493722251968499,7.904755799755801,0.5424517627832581
2020-08-04,1011010501,茄类,30.591,30.591,228.636,0.0,30.591,56,0,3,7.4739629302736095,6.68,4.973747146903153,3.832533751757053,0.9501362321589777
2020-08-04,1011010504,辣椒类,73.365,73.365,706.3548,0.0,73.365,225,0,8,9.627953383766101,9.24,6.320131293624115,6.084101683364002,0.5824773951579725
2020-08-04,1011010801,食用菌,45.301,45.301,570.8358000000001,0.0,45.301,140,0,7,12.600953621332863,9.45,8.4176206242456,7.3882550054082685,0.7055385354334485
2020-08-05,1011010101,花叶类,244.395,244.395,1891.6622,3.589,240.806,544,0,18,7.74018371897952,12.83,8.23805290295925,4.602231715051454,0.6818326842747819
2020-08-05,1011010201,花菜类,43.631,43.631,446.41,0.0,43.631,101,0,2,10.231486786917559,15.51,7.6008221408221415,6.2307132543375126,0.6421052244371712
2020-08-05,1011010402,水生根茎类,21.451999999999998,21.451999999999998,258.012,0.0,21.451999999999998,38,0,3,12.027410031698677,13.65,7.493195936179026,7.854242028715271,0.5313266369595204
2020-08-05,1011010501,茄类,49.472,49.472,368.65,0.0,49.472,85,0,3,7.451689844760672,6.68,5.033747146903153,4.047677271992238,0.8409792441513015
2020-08-05,1011010504,辣椒类,82.229,82.229,808.7544,0.0,82.229,272,0,7,9.835391406924565,9.24,6.400797960290782,6.310636636709677,0.5585418671883271
2020-08-05,1011010801,食用菌,62.84,62.84,757.8292,0.0,62.84,179,0,7,12.059662635264162,9.45,8.4176206242456,7.116848504137492,0.6945228816172058
2020-08-06,1011010101,花叶类,234.777,234.777,1788.7844,16.74,218.037,495,0,17,7.619078529838954,12.83,8.22085290295925,4.508040182811775,0.6901088324121256
2020-08-06,1011010201,花菜类,40.827,40.827,394.476,0.0,40.827,84,0,2,9.662135351605556,15.51,7.584822140822141,5.841604820339482,0.6540207098507642
2020-08-06,1011010402,水生根茎类,19.115000000000002,19.115000000000002,220.8958,0.0,19.115000000000002,36,0,3,11.556149620716713,13.65,7.472669620389551,7.563980120324354,0.5277868842708129
2020-08-06,1011010501,茄类,31.596,31.596,252.768,0.0,31.596,57,0,2,8.0,6.68,5.061747146903153,4.703914419546779,0.7007112133580862
2020-08-06,1011010504,辣椒类,74.047,74.047,731.4874,0.0,74.047,249,0,11,9.878690561400193,9.24,6.369909071401893,6.318931759558119,0.563348195121355
2020-08-06,1011010801,食用菌,48.611,48.611,596.5882,0.0,48.611,155,0,8,12.272699594741932,9.45,8.415537290912265,7.237069181872416,0.695810733091081
2020-08-07,1011010101,花叶类,204.941,204.941,1683.3442,6.229,198.712,426,0,17,8.213799093397611,12.83,8.213352902959251,4.747591941095242,0.730097951826655
2020-08-07,1011010201,花菜类,40.272,40.272,438.672,0.0,40.272,89,0,2,10.892729439809298,15.51,7.584822140822141,6.611704410011919,0.6474918968420218
2020-08-07,1011010402,水生根茎类,25.415,25.415,312.622,0.0,25.415,50,0,4,12.30068856974228,13.65,7.400357958882843,7.963666732244738,0.5446011219853062
2020-08-07,1011010501,茄类,51.799,51.799,266.16,0.0,51.799,90,0,3,5.138323133651229,6.68,4.983747146903153,3.8550806000115836,0.33287048100519345
2020-08-07,1011010504,辣椒类,78.611,78.611,789.528,0.0,78.611,262,0,10,10.043479920112961,9.24,6.337242404735226,6.40644731653331,0.5677144326456027
2020-08-07,1011010801,食用菌,68.177,68.177,735.9746,0.0,68.177,179,0,11,10.79505698402687,9.45,8.411725882571902,6.2865409155580325,0.7171696055156642
2020-08-08,1011010101,花叶类,311.161,311.161,2505.7686,1.0,310.161,648,0,16,8.052964863848619,12.83,8.207852902959251,4.787488117084083,0.6820856087583234
2020-08-08,1011010201,花菜类,58.156,58.156,619.868,0.0,58.156,132,0,2,10.658711053029783,15.51,7.560822140822141,6.385648256413783,0.6691666413545578
2020-08-08,1011010402,水生根茎类,27.461,27.461,335.91,0.0,27.461,55,0,4,12.232256654892394,13.65,7.4045684851986335,7.905122173263902,0.5473836313704794
2020-08-08,1011010501,茄类,63.764,63.764,323.176,0.0,63.764,111,0,3,5.068314409384605,6.68,4.779747146903153,2.6097374694184805,0.9420782621916226
2020-08-08,1011010504,辣椒类,100.292,100.292,980.1272,0.0,100.292,340,0,8,9.772735612012923,9.24,6.379909071401893,6.397059286882303,0.5276918930629144
2020-08-08,1011010801,食用菌,92.144,92.144,863.66,0.0,92.144,222,0,12,9.372938010071191,9.45,8.409781438127458,5.43509930109394,0.7245201036501154
2020-08-09,1011010101,花叶类,250.59,250.59,2007.366,5.538,245.052,504,0,16,8.010559080569855,12.83,8.249775644392273,4.715229857536214,0.698869264616403
2020-08-09,1011010201,花菜类,54.876,54.876,655.23,0.0,54.876,117,0,2,11.940192433850864,15.51,7.82882214082214,8.195718711276331,0.45688167865285356
2020-08-09,1011010402,水生根茎类,25.9,25.9,289.348,0.0,25.9,57,0,3,11.171737451737453,13.65,7.4045684851986335,7.749451737451737,0.4416164949768526
2020-08-09,1011010501,茄类,51.835,51.835,259.75,0.0,51.835,95,0,3,5.0110928909038295,6.68,4.760747146903153,2.824915404649368,0.7738913111013364
2020-08-09,1011010504,辣椒类,73.684,73.684,729.5186,0.0,73.684,255,0,10,9.900637858965311,9.24,6.416131293624115,6.4144593127408935,0.5434875141073701
2020-08-09,1011010801,食用菌,73.073,73.073,930.362,0.0,73.073,232,0,10,12.731952978528321,9.45,8.397559215905236,7.76752480396316,0.6391261437661844
2020-08-10,1011010101,花叶类,210.292,210.292,1730.7,5.341,204.951,464,0,15,8.229984973275256,12.83,8.237575644392273,4.847087906339756,0.697923605328229
2020-08-10,1011010201,花菜类,50.7,50.7,589.83,0.0,50.7,116,0,2,11.633727810650887,15.51,7.970822140822141,7.997339447731756,0.45469976442609306
2020-08-10,1011010402,水生根茎类,30.683,30.683,342.8468,0.0,30.683,64,0,4,11.173835674477724,13.65,7.286856814718084,7.154028615194082,0.5618941823556836
2020-08-10,1011010501,茄类,47.664,47.664,237.186,0.0,47.664,85,0,3,4.976208459214502,6.68,4.688747146903153,2.679369754951326,0.8572309588920104
2020-08-10,1011010504,辣椒类,79.075,78.905,783.0778,0.0,78.905,263,0,9,9.924311513845764,9.24,6.403020182513004,6.485397123122742,0.5302550214638471
2020-08-10,1011010801,食用菌,36.094,36.094,497.3138,0.0,36.094,123,0,5,13.778295561589184,9.45,8.398531438127456,7.832290131323765,0.7591656246856195
2020-08-11,1011010101,花叶类,216.713,216.713,1614.1096,16.645,200.068,455,0,15,7.44814385846719,12.83,8.239275644392272,4.614124302649126,0.6142052900895967
2020-08-11,1011010201,花菜类,56.279,56.279,643.296,0.0,56.279,133,0,2,11.430480285719362,15.51,7.768822140822141,7.060191368005828,0.6190043144606625
2020-08-11,1011010402,水生根茎类,20.458,20.458,248.3272,0.777,19.681,47,0,4,12.138390849545411,13.65,7.245277867349664,7.942237266594975,0.5283339495030506
2020-08-11,1011010501,茄类,33.572,33.572,167.394,0.0,33.572,60,0,3,4.986119385201953,6.68,4.693747146903153,2.562754080781603,0.9456097729366442
2020-08-11,1011010504,辣椒类,73.292,73.292,747.7902,0.0,73.292,256,0,10,10.202889810620531,9.24,6.2827979602907815,6.478282350051847,0.5749375002988062
2020-08-11,1011010801,食用菌,40.017,40.017,529.7576,0.0,40.017,131,0,5,13.238313716670415,9.45,8.39964254923857,7.4855516405527665,0.7685154484743946
2020-08-12,1011010101,花叶类,206.877,206.877,1561.0814,12.354000000000001,194.523,438,0,14,7.545939857983246,12.83,8.235475644392272,4.653922137308642,0.6214151494908882
2020-08-12,1011010201,花菜类,50.065,50.065,581.3,0.0,50.065,111,0,2,11.610905822430839,15.51,7.656822140822141,6.963807849795266,0.6673213955454265
2020-08-12,1011010402,水生根茎类,27.355,27.355,311.9464,0.0,27.355,57,0,4,11.403633704989947,13.65,7.245277867349664,7.368476695302503,0.5476243159267786
2020-08-12,1011010501,茄类,36.009,36.009,244.553,0.0,36.009,66,0,3,6.791441028631731,6.68,4.895747146903153,3.400698158793635,0.99707257495647
2020-08-12,1011010504,辣椒类,85.166,85.166,860.6532,0.0,85.166,276,0,10,10.105596129910998,9.24,6.193020182513004,6.404095061409482,0.5779897133017964
2020-08-12,1011010801,食用菌,34.195,34.195,459.8046,0.0,34.195,123,0,6,13.446544816493638,9.45,8.413670327016346,7.958467319783594,0.6895897509144104
2020-08-13,1011010101,花叶类,188.208,188.208,1360.5064,8.253,179.955,386,0,15,7.228738417070475,12.83,8.213175644392273,4.449628336733826,0.6245712832673587
2020-08-13,1011010201,花菜类,47.468,47.468,494.769,0.0,47.468,113,0,2,10.423211426645318,15.51,7.724822140822141,6.971333529957023,0.49515317002908854
2020-08-13,1011010402,水生根茎类,19.324,19.324,234.16140000000001,0.0,19.324,44,0,3,12.11764645001035,13.65,7.244225235770716,7.9606939557027525,0.5221846886011372
2020-08-13,1011010501,茄类,31.109,31.109,212.74200000000002,0.0,31.109,58,0,3,6.838599762126716,6.68,4.706747146903153,2.733816258960429,1.5014847796417694
2020-08-13,1011010504,辣椒类,61.768,61.768,613.2288,0.0,61.768,222,0,9,9.927936795751846,9.24,6.130131293624115,6.282368054656133,0.5802857631675726
2020-08-13,1011010801,食用菌,35.65,35.65,480.52570000000003,0.263,35.387,129,0,5,13.478981767180928,9.45,8.416031438127456,8.000002805049087,0.6848721301289871
2020-08-14,1011010101,花叶类,217.758,217.758,1606.1535999999999,6.702,211.056,483,0,15,7.3758649510006515,12.83,8.22767564439227,4.331022465305523,0.7030308685965998
2020-08-14,1011010201,花菜类,58.582,58.582,598.5409999999999,0.0,58.582,137,0,2,10.217148612201699,15.51,7.508822140822142,6.260324673107781,0.6320477204786332
2020-08-14,1011010402,水生根茎类,29.991,29.991,253.2994,0.0,29.991,50,0,4,8.44584708745957,13.65,7.169488393665453,4.9466473275315925,0.7073881617661433
2020-08-14,1011010501,茄类,37.826,37.826,276.063,0.0,37.826,67,0,3,7.298234018928778,6.68,5.121747146903153,5.277188706180934,0.3829776468635062
2020-08-14,1011010504,辣椒类,76.489,76.489,776.5718,0.0,76.489,261,0,10,10.152725228464224,9.24,6.129686849179671,6.371628077239865,0.5934271594933236
2020-08-14,1011010801,食用菌,53.795,53.795,583.87,0.0,53.795,158,0,10,10.853610930383864,9.45,8.420892549238568,6.338636118598383,0.7122943685847429
2020-08-15,1011010101,花叶类,245.136,245.136,1933.717,0.0,245.136,507,0,14,7.888343613341166,12.83,8.225175644392271,4.579194528751388,0.7226487243144235
2020-08-15,1011010201,花菜类,79.38,79.38,680.84,0.0,79.38,169,0,2,8.576971529352482,15.51,7.544822140822141,5.0877299067775255,0.6858150268407188
2020-08-15,1011010402,水生根茎类,25.642,25.642,272.6662,0.0,25.642,47,0,3,10.633577724046486,13.65,7.152646288402294,7.111601669136573,0.49524371847130166
2020-08-15,1011010501,茄类,43.278999999999996,43.278999999999996,318.823,0.0,43.278999999999996,82,0,3,7.366690542757458,6.68,5.1447471469031525,5.118564430786294,0.4392102790480681
2020-08-15,1011010504,辣椒类,94.285,94.285,956.6032,0.0,94.285,327,0,10,10.145868377790741,9.24,6.066575738068559,6.204685262767142,0.6351946872589513
2020-08-15,1011010801,食用菌,58.015,58.015,658.7176000000001,0.0,58.015,166,0,10,11.354263552529519,9.45,8.425059215905236,6.7242952684650525,0.688543274680046
2020-08-16,1011010101,花叶类,241.48,241.48,1826.1872,0.0,241.48,483,0,13,7.562478052012589,12.83,8.226275644392272,4.319783211860194,0.7506614756151198
2020-08-16,1011010201,花菜类,60.231,60.231,634.4398,0.0,60.231,137,0,2,10.533442911457554,15.51,7.580822140822141,6.801165346748353,0.5487703025031745
2020-08-16,1011010402,水生根茎类,24.454,24.454,244.59820000000002,0.0,24.454,52,0,3,10.002379978735586,13.65,7.138962077875979,6.457267931626727,0.5490111428930236
2020-08-16,1011010501,茄类,48.366,48.366,341.816,0.0,48.366,84,0,3,7.067278666832071,6.68,5.151747146903153,4.205691601538271,0.6804082030758387
2020-08-16,1011010504,辣椒类,95.285,95.285,943.0664,0.0,95.285,329,0,9,9.897322768536496,9.24,6.061020182513004,6.024927848034843,0.6427288455852156
2020-08-16,1011010801,食用菌,55.093,55.093,685.6208,0.0,55.093,176,0,9,12.444789719202076,9.45,8.42575366034968,7.4153749115132594,0.678241473654966
2020-08-17,1011010101,花叶类,215.633,215.633,1440.412,2.287,213.346,465,0,13,6.679923759350378,12.83,8.228475644392272,4.055047696781106,0.6473107738419197
2020-08-17,1011010201,花菜类,51.749,51.749,535.147,0.0,51.749,121,0,2,10.341204660959633,15.51,7.484822140822141,6.309950723685481,0.6388724910548271
2020-08-17,1011010402,水生根茎类,15.916,15.916,172.62300000000002,0.0,15.916,32,0,3,10.845878361397338,13.65,7.359488393665452,7.231236491580799,0.4998649780054909
2020-08-17,1011010501,茄类,35.014,35.014,259.046,0.0,35.014,64,0,3,7.39835494373679,6.68,5.1687471469031525,5.113562860570059,0.4468102075725775
2020-08-17,1011010504,辣椒类,72.953,72.953,690.9762,0.0,72.953,251,0,9,9.47152550272093,9.24,5.979242404735227,5.8889787945663645,0.6083477005317297
