销售日期,分类编码,分类名称,批发价均值,覆盖单品数,售出量,批发价加权
2020-08-27,1011010402,水生根茎类,7.326289334565187,19,19.487000000000002,7.273429465797711
2020-08-27,1011010501,茄类,5.866388104349961,10,19.129,5.977482879397773
2020-08-27,1011010504,辣椒类,5.774353515846338,45,89.92,5.297943838967971
2020-08-27,1011010801,食用菌,8.511170327016346,72,50.458,6.997326687542114
2020-08-28,1011010101,花叶类,8.331294260744473,100,195.032,4.45118206243078
2020-08-28,1011010201,花菜类,7.668822140822141,5,39.93,6.6446907087402955
2020-08-28,1011010402,水生根茎类,7.32786828193361,19,20.997,7.093983426203743
2020-08-28,1011010501,茄类,5.945388104349961,10,24.597,6.407604585925112
2020-08-28,1011010504,辣椒类,5.725464626957448,45,156.11,4.50388335148293
2020-08-28,1011010801,食用菌,8.512281438127458,72,55.659,6.654662857758853
2020-08-29,1011010101,花叶类,8.345194260744472,100,267.031,4.790600866566054
2020-08-29,1011010201,花菜类,7.676822140822141,5,56.803,7.134021618576484
2020-08-29,1011010402,水生根茎类,7.3073419661441354,19,65.814,5.585443522654755
2020-08-29,1011010501,茄类,5.930388104349961,10,30.675,6.454486063569682
2020-08-29,1011010504,辣椒类,5.831909071401892,45,145.627,4.5064297829386035
2020-08-29,1011010801,食用菌,8.524781438127457,72,62.431,6.735199980778781
2020-08-30,1011010101,花叶类,8.323494260744473,100,266.387,4.640230153873875
2020-08-30,1011010201,花菜类,7.596822140822141,5,80.779,6.7795242575421835
2020-08-30,1011010402,水生根茎类,7.29365775561782,19,30.005000000000003,6.043767372104648
2020-08-30,1011010501,茄类,5.988388104349961,10,21.641,6.382616330114135
2020-08-30,1011010504,辣椒类,5.776131293624115,45,155.81099999999998,4.463104979751109
2020-08-30,1011010801,食用菌,8.52825366034968,72,73.195,6.348204385545461
2020-08-31,1011010101,花叶类,8.326194260744474,100,224.882,4.6569471989754625
2020-08-31,1011010201,花菜类,7.37882214082214,5,54.722,6.162697452578488
2020-08-31,1011010402,水生根茎类,7.316289334565187,19,52.949,5.833093920565072
2020-08-31,1011010501,茄类,6.155388104349962,10,15.943,7.534722448723578
2020-08-31,1011010504,辣椒类,5.80857573806856,45,117.96499999999999,4.4286345950069945
2020-08-31,1011010801,食用菌,8.550808712163152,72,44.775999999999996,8.099713239235305
2020-09-01,1011010101,花叶类,8.327694260744472,100,191.655,4.700576139417182
2020-09-01,1011010201,花菜类,7.5208221408221405,5,55.858000000000004,6.5938823445164525
2020-09-01,1011010402,水生根茎类,7.327341966144135,19,47.658,6.134646019556003
2020-09-01,1011010501,茄类,6.180388104349961,10,26.328999999999997,7.324091685973642
2020-09-01,1011010504,辣椒类,5.828797960290782,45,102.504,4.412019530945134
2020-09-01,1011010801,食用菌,8.560114267718708,72,47.282,7.306233873355612
2020-09-02,1011010101,花叶类,8.286894260744473,100,179.819,4.384668027294112
2020-09-02,1011010201,花菜类,7.468822140822141,5,38.715999999999994,6.481278024589317
2020-09-02,1011010402,水生根茎类,7.328394597723083,19,17.941,5.980076918789365
2020-09-02,1011010501,茄类,6.237388104349962,10,13.873000000000001,7.509674187270236
2020-09-02,1011010504,辣椒类,5.692797960290782,45,83.96900000000001,4.0493731019781105
2020-09-02,1011010801,食用菌,8.53733648994093,72,51.011,6.357373507674815
2020-09-03,1011010101,花叶类,8.281894260744474,100,193.463,4.140028584277097
2020-09-03,1011010201,花菜类,7.326822140822141,5,38.893,6.004768981564806
2020-09-03,1011010402,水生根茎类,7.321552492459926,19,15.996,5.687573143285821
2020-09-03,1011010501,茄类,6.198388104349961,10,14.172,7.062293959920971
2020-09-03,1011010504,辣椒类,5.753464626957449,45,87.119,4.377179030980613
2020-09-03,1011010801,食用菌,8.565530934385373,72,48.163,6.740690571600607
2020-09-04,1011010101,花叶类,8.264694260744474,100,176.316,4.2602956623335375
2020-09-04,1011010201,花菜类,7.258822140822142,5,46.612,5.8006191538659575
2020-09-04,1011010402,水生根茎类,7.289973545091503,19,16.634999999999998,5.576317403065825
2020-09-04,1011010501,茄类,6.222388104349962,10,20.233,6.971780754213414
2020-09-04,1011010504,辣椒类,5.901020182513004,45,91.579,4.801013223555619
2020-09-04,1011010801,食用菌,8.538030934385374,72,54.43,6.767311960316002
2020-09-05,1011010101,花叶类,8.265394260744474,100,249.559,4.374646636667081
2020-09-05,1011010201,花菜类,7.30682214082214,5,57.828,6.024575119319361
2020-09-05,1011010402,水生根茎类,7.264710387196767,19,42.553999999999995,5.222208723034264
2020-09-05,1011010501,茄类,6.532135472771015,10,33.731,7.389405887759034
2020-09-05,1011010504,辣椒类,5.784938757576617,45,110.439,4.912835773594473
2020-09-05,1011010801,食用菌,8.55344760105204,72,62.594,7.109903984407451
2020-09-06,1011010101,花叶类,8.252694260744473,100,276.111,4.42384276613391
2020-09-06,1011010201,花菜类,7.368822140822141,5,53.202,6.320060899966167
2020-09-06,1011010402,水生根茎类,7.263131439828346,19,46.963,5.197158614228222
2020-09-06,1011010501,茄类,6.442135472771014,10,33.397,7.46709973949756
2020-09-06,1011010504,辣椒类,5.919383202021062,45,126.5,5.576498814229249
2020-09-06,1011010801,食用菌,8.554419823274262,72,78.472,6.569662172494649
2020-09-07,1011010101,花叶类,8.254794260744474,100,148.221,4.401764189959588
2020-09-07,1011010201,花菜类,7.3588221408221415,5,26.256999999999998,6.336548349011692
2020-09-07,1011010402,水生根茎类,7.266815650354661,19,38.925999999999995,5.196719159430715
2020-09-07,1011010501,茄类,6.315135472771014,10,17.365000000000002,6.660099625683846
2020-09-07,1011010504,辣椒类,5.9344943131321735,45,56.473000000000006,5.473873355408779
2020-09-07,1011010801,食用菌,8.54719760105204,72,41.804,7.019984212037125
2020-09-08,1011010101,花叶类,8.242894260744473,100,158.329,4.3010763031409285
2020-09-08,1011010201,花菜类,7.4648221408221405,5,33.239,6.600994013056952
2020-09-08,1011010402,水生根茎类,7.266815650354661,19,19.127,5.2
2020-09-08,1011010501,茄类,6.294135472771014,10,20.623,6.670808805702371
2020-09-08,1011010504,辣椒类,5.9163469972769915,45,50.259,5.351699795061582
2020-09-08,1011010801,食用菌,8.514975378829819,72,32.388999999999996,8.257636234524067
2020-09-09,1011010101,花叶类,8.236794260744473,100,131.492,4.1796603595656014
2020-09-09,1011010201,花菜类,7.540822140822141,5,32.730000000000004,6.6891200733272225
2020-09-09,1011010402,水生根茎类,7.301552492459926,19,12.161000000000001,5.583772716059533
2020-09-09,1011010501,茄类,6.304135472771014,10,12.041,6.605254546964537
2020-09-09,1011010504,辣椒类,5.975013663943658,45,39.795,5.621368262344515
2020-09-09,1011010801,食用菌,8.502197601052039,72,33.45,7.32586038863976
2020-09-10,1011010101,花叶类,8.235794260744473,100,119.91900000000001,4.003337419424779
2020-09-10,1011010201,花菜类,7.740822140822141,5,57.319,7.699827282401996
2020-09-10,1011010402,水生根茎类,7.301552492459926,19,14.491999999999999,5.5876207562793265
2020-09-10,1011010501,茄类,6.212135472771014,10,16.916,6.623111846772287
2020-09-10,1011010504,辣椒类,6.099680330610325,45,49.321,5.7309922750958
2020-09-10,1011010801,食用菌,8.535808712163153,72,35.789,7.589664701444578
2020-09-11,1011010101,花叶类,8.216894260744473,100,151.957,4.1340990543377405
2020-09-11,1011010201,花菜类,7.636822140822142,5,31.538,6.588202802967848
2020-09-11,1011010402,水生根茎类,7.283657755617821,19,13.364,5.473133792277761
2020-09-11,1011010501,茄类,6.113135472771014,10,22.019000000000002,5.216767337299603
2020-09-11,1011010504,辣椒类,6.167013663943659,45,50.22,5.901512146555158
2020-09-11,1011010801,食用菌,8.470669823274262,72,48.467,7.087426909030888
2020-09-12,1011010101,花叶类,8.236494260744474,100,231.88400000000001,4.188410239602559
2020-09-12,1011010201,花菜类,7.700822140822142,5,43.337,7.309143226342386
2020-09-12,1011010402,水生根茎类,7.28944722930203,19,16.957,5.6
2020-09-12,1011010501,茄类,6.049135472771014,10,21.411,5.982636495259446
2020-09-12,1011010504,辣椒类,6.325753978481441,45,74.51,6.753574151120654
2020-09-12,1011010801,食用菌,8.48330871216315,72,73.173,6.654900714744509
2020-09-13,1011010101,花叶类,8.206394260744473,100,263.345,4.010322656591163
2020-09-13,1011010201,花菜类,7.62882214082214,5,41.704,6.978710915020142
2020-09-13,1011010402,水生根茎类,7.284184071407293,19,18.739,5.539931693260045
2020-09-13,1011010501,茄类,5.9361354727710145,10,28.737,6.266981939659673
2020-09-13,1011010504,辣椒类,6.362865089592552,45,83.723,7.119892980423541
2020-09-13,1011010801,食用菌,8.494975378829817,72,74.834,7.799806772322741
2020-09-14,1011010101,花叶类,8.131289609581682,100,175.844,3.9603021428083984
2020-09-14,1011010201,花菜类,7.400822140822141,5,64.257,6.678420872434132
2020-09-14,1011010402,水生根茎类,7.2926051240388725,19,17.360999999999997,5.584844191002823
2020-09-14,1011010501,茄类,5.711135472771014,10,16.134,5.457121606545185
2020-09-14,1011010504,辣椒类,6.189976200703663,45,48.550000000000004,7.087794850669412
2020-09-14,1011010801,食用菌,8.500392045496485,72,31.147000000000002,8.979643304331073
2020-09-15,1011010101,花叶类,8.134289609581684,100,156.048,4.030844740079975
2020-09-15,1011010201,花菜类,7.404822140822141,5,29.878,6.428712095856483
2020-09-15,1011010402,水生根茎类,7.32944722930203,19,19.219,5.719120141526615
2020-09-15,1011010501,茄类,5.658135472771014,10,13.243,4.118304009665484
2020-09-15,1011010504,辣椒类,6.2775317562592186,45,49.991,6.800949570922766
2020-09-15,1011010801,食用菌,8.506364267718707,72,41.578,7.719006205204675
2020-09-16,1011010101,花叶类,8.166991895295968,100,176.949,4.206062255226082
2020-09-16,1011010201,花菜类,7.424822140822141,5,59.448,6.771633023819136
2020-09-16,1011010402,水生根茎类,7.373131439828346,19,18.817999999999998,5.703762355191837
2020-09-16,1011010501,茄类,5.748135472771014,10,15.193999999999999,5.508230880610768
2020-09-16,1011010504,辣椒类,6.31553175625922,45,46.894999999999996,7.218537370721827
2020-09-16,1011010801,食用菌,8.501919823274262,72,35.413,7.366024058961399
2020-09-17,1011010101,花叶类,8.13459189529597,100,143.534,4.079734766675491
2020-09-17,1011010201,花菜类,7.444822140822142,5,32.647999999999996,6.466968267581476
2020-09-17,1011010402,水生根茎类,7.367868281933609,19,17.437,5.5
2020-09-17,1011010501,茄类,5.8241354727710135,10,22.924,5.109232681905427
2020-09-17,1011010504,辣椒类,6.317087311814775,45,46.145,7.243059703109761
2020-09-17,1011010801,食用菌,8.471086489940928,72,39.259,5.7373853129218775
2020-09-18,1011010101,花叶类,8.121191895295969,100,154.388,4.017427002098609
2020-09-18,1011010201,花菜类,7.398822140822141,5,27.705,6.296827287493232
2020-09-18,1011010402,水生根茎类,7.378394597723083,19,11.389,5.700239704978488
2020-09-18,1011010501,茄类,5.711135472771014,10,13.805,4.728621513944224
2020-09-18,1011010504,辣椒类,6.360198422925886,45,48.075,7.880048465938638
2020-09-18,1011010801,食用菌,8.50886460332972,72,38.541,7.648651565864923
2020-09-19,1011010101,花叶类,8.128291895295968,100,235.87400000000002,3.8607891077439644
2020-09-19,1011010201,花菜类,7.326822140822141,5,82.76,6.359189221846301
2020-09-19,1011010402,水生根茎类,7.384710387196767,19,39.431,5.613876645279095
2020-09-19,1011010501,茄类,5.724135472771014,10,30.406,4.950634085377886
2020-09-19,1011010504,辣椒类,6.246865089592552,45,84.269,7.884111832346414
2020-09-19,1011010801,食用菌,8.522059047774166,72,60.52,6.207611202908129
2020-09-20,1011010101,花叶类,8.091391895295969,100,317.998,3.7218380933213413
2020-09-20,1011010201,花菜类,7.1248221408221415,5,53.497,5.317999700917809
2020-09-20,1011010402,水生根茎类,7.402605124038873,19,39.551,5.769192687921923
2020-09-20,1011010501,茄类,5.580135472771014,10,41.474000000000004,4.719592756907942
2020-09-20,1011010504,辣椒类,6.2179762007036645,45,99.148,6.935151894138056
2020-09-20,1011010801,食用菌,8.470392381107498,72,50.42,7.007603530345101
2020-09-21,1011010101,花叶类,8.079391895295968,100,212.997,3.337763865218759
2020-09-21,1011010201,花菜类,7.224822140822141,5,39.191,5.6798430762164775
2020-09-21,1011010402,水生根茎类,7.40523670298624,19,16.289,5.77
2020-09-21,1011010501,茄类,5.640135472771014,10,20.868000000000002,4.165073797201456
2020-09-21,1011010504,辣椒类,6.292865089592553,45,56.561,7.304113435052422
2020-09-21,1011010801,食用菌,8.440531269996388,72,63.528999999999996,5.259778368933873
2020-09-22,1011010101,花叶类,8.09949189529597,100,232.243,4.018113656816352
2020-09-22,1011010201,花菜类,7.362822140822141,5,40.905,6.635478547854785
2020-09-22,1011010402,水生根茎类,7.482605124038873,19,37.808,5.889192234447736
2020-09-22,1011010501,茄类,5.576135472771014,10,25.819000000000003,3.98144893295635
2020-09-22,1011010504,辣椒类,6.582198422925886,45,77.009,8.186488202677609
2020-09-22,1011010801,食用菌,8.510027797774164,72,49.058,8.406745688776551
2020-09-23,1011010101,花叶类,8.163891895295968,100,179.262,3.9317732704086756
2020-09-23,1011010201,花菜类,7.49282214082214,5,31.971999999999998,6.71162329538346
2020-09-23,1011010402,水生根茎类,7.809973545091505,19,18.629,6.464727038488378
2020-09-23,1011010501,茄类,5.641135472771014,10,22.515,4.1735203197868085
2020-09-23,1011010504,辣椒类,6.665531756259219,45,54.327,8.458622047968783
2020-09-23,1011010801,食用菌,8.522250019996386,72,56.265,6.3795270594508136
2020-09-24,1011010101,花叶类,8.232891895295968,100,162.861,4.481345810230811
2020-09-24,1011010201,花菜类,8.06882214082214,5,38.952,8.084886013555145
2020-09-24,1011010402,水生根茎类,7.434710387196766,19,51.886,5.637131403461434
2020-09-24,1011010501,茄类,5.633135472771015,10,18.9,4.297906878306878
2020-09-24,1011010504,辣椒类,6.593753978481441,45,50.486000000000004,7.971355029116982
2020-09-24,1011010801,食用菌,8.474055575551942,72,61.336,7.455656710577801
2020-09-25,1011010101,花叶类,8.17349189529597,100,173.781,4.488537757292224
2020-09-25,1011010201,花菜类,8.054822140822141,5,41.561,8.51269339043815
2020-09-25,1011010402,水生根茎类,7.441026176670451,19,22.732,5.966971229984163
2020-09-25,1011010501,茄类,5.628135472771015,10,26.529,3.8831784085340573
2020-09-25,1011010504,辣椒类,6.616420645148107,45,53.937999999999995,7.925245281619637
2020-09-25,1011010801,食用菌,8.547666686663053,72,64.509,6.962663814351486
2020-09-26,1011010101,花叶类,8.184191895295967,100,227.77100000000002,4.669182117126411
2020-09-26,1011010201,花菜类,7.886822140822142,5,86.643,7.718901007582839
2020-09-26,1011010402,水生根茎类,7.445236702986241,19,65.744,5.900303449744463
2020-09-26,1011010501,茄类,5.626135472771014,10,33.516999999999996,4.096949010949668
2020-09-26,1011010504,辣椒类,6.597087311814774,45,68.09400000000001,7.594319617000028
2020-09-26,1011010801,食用菌,8.557111131107497,72,94.495,7.024634848404677
2020-09-27,1011010101,花叶类,8.198191895295968,100,199.81300000000002,4.357024768158228
2020-09-27,1011010201,花菜类,7.87682214082214,5,35.964,7.198963963963963
2020-09-27,1011010402,水生根茎类,7.442605124038872,19,28.289,5.892052034359644
2020-09-27,1011010501,茄类,5.632135472771014,10,20.532,4.398872004675629
2020-09-27,1011010504,辣椒类,6.5835317562592195,45,54.459,7.300704750362658
2020-09-27,1011010801,食用菌,8.570166686663054,72,72.522,6.37144397562119
2020-09-28,1011010101,花叶类,8.207591895295968,100,114.933,4.731228019802841
2020-09-28,1011010201,花菜类,7.912822140822141,5,24.576,7.5516796875
2020-09-28,1011010402,水生根茎类,7.443131439828346,19,11.860999999999999,5.968269960374336
2020-09-28,1011010501,茄类,5.6251354727710146,10,18.401,3.879257649040813
2020-09-28,1011010504,辣椒类,6.659976200703664,45,37.410000000000004,7.5627647687784005
2020-09-28,1011010801,食用菌,8.575166686663053,72,46.913000000000004,6.758522158037217
2020-09-29,1011010101,花叶类,8.201491895295968,100,157.957,4.94701032559494
2020-09-29,1011010201,花菜类,7.808822140822142,5,28.105,7.341980074719801
2020-09-29,1011010402,水生根茎类,7.435763018775714,19,24.134999999999998,5.869363579863269
2020-09-29,1011010501,茄类,5.613135472771014,10,24.719,4.100160200655366
2020-09-29,1011010504,辣椒类,6.630642867370331,45,57.017,7.156440535278952
2020-09-29,1011010801,食用菌,8.575537571436717,72,45.485,6.80707398043311
2020-09-30,1011010101,花叶类,8.188191895295967,100,177.12900000000002,4.62865233812645
2020-09-30,1011010201,花菜类,7.710822140822141,5,60.771,7.441046058152739
2020-09-30,1011010402,水生根茎类,7.416815650354662,19,36.839,5.856822932218572
2020-09-30,1011010501,茄类,5.573135472771014,10,25.865000000000002,3.8482296539725493
2020-09-30,1011010504,辣椒类,6.582198422925886,45,53.628,7.170787648243454
2020-09-30,1011010801,食用菌,8.594148682547827,72,110.358,7.232545986697837
2020-10-01,1011010101,花叶类,8.174591895295968,100,248.415,4.820694160980617
2020-10-01,1011010201,花菜类,7.716822140822141,5,93.92800000000001,7.603587428668767
2020-10-01,1011010402,水生根茎类,7.379447229302031,19,55.356,5.833075005419466
