分类编码,分类名称,ln价格,ln销量
1011010101,花叶类,1.6293,4.7241
1011010101,花叶类,1.5858,5.2236
1011010101,花叶类,1.5858,4.7303
1011010101,花叶类,1.5781,4.6299
1011010101,花叶类,1.5473,4.6496
1011010101,花叶类,1.5390,4.6612
1011010101,花叶类,1.5390,4.7350
1011010101,花叶类,1.5390,5.6392
1011010101,花叶类,1.5312,4.7457
1011010101,花叶类,1.5390,5.2763
1011010101,花叶类,1.5390,5.1151
1011010101,花叶类,1.5287,4.7540
1011010101,花叶类,1.5419,4.7066
1011010101,花叶类,1.5235,4.6751
1011010101,花叶类,1.5238,4.6945
1011010101,花叶类,1.5467,4.7830
1011010101,花叶类,1.5467,5.2669
1011010101,花叶类,1.5587,5.2344
1011010101,花叶类,1.5473,4.8166
1011010101,花叶类,1.5034,4.7093
1011010101,花叶类,1.4629,4.6891
1011010101,花叶类,1.5065,4.4381
1011010101,花叶类,1.4591,4.6475
1011010101,花叶类,1.5667,5.0540
1011010101,花叶类,1.5385,5.0994
1011010101,花叶类,1.5470,4.6559
1011010101,花叶类,1.4393,4.8971
1011010101,花叶类,1.4319,5.0504
1011010101,花叶类,1.2980,4.8463
1011010101,花叶类,1.4122,5.0088
1011010101,花叶类,1.4402,5.2745
1011010101,花叶类,1.5546,5.2444
1011010101,花叶类,1.5543,4.7588
1011010101,花叶类,1.5725,4.8919
1011010101,花叶类,1.5895,5.1027
1011010101,花叶类,1.6138,4.8982
1011010101,花叶类,1.6352,4.8602
1011010101,花叶类,1.6352,5.1589
1011010101,花叶类,1.6352,5.2307
1011010101,花叶类,1.6352,4.8999
1011010101,花叶类,1.6225,4.8619
1011010101,花叶类,1.6338,5.0109
1011010101,花叶类,1.6045,4.8825
1011010101,花叶类,1.6730,4.7743
1011010101,花叶类,1.6940,5.1701
1011010101,花叶类,1.7065,5.2483
1011010101,花叶类,1.6674,4.8832
1011010101,花叶类,1.7065,4.9089
1011010101,花叶类,1.7204,5.0837
1011010101,花叶类,1.7065,4.9463
1011010101,花叶类,1.7338,4.7829
1011010101,花叶类,1.7338,5.0952
1011010101,花叶类,1.7232,5.2343
1011010101,花叶类,1.7084,4.8544
1011010101,花叶类,1.6405,5.0867
1011010101,花叶类,1.8415,4.8800
1011010101,花叶类,1.6023,5.1403
1011010101,花叶类,1.3188,5.8028
1011010101,花叶类,1.4417,5.8440
1011010101,花叶类,1.3802,5.7714
1011010101,花叶类,1.3232,5.7183
1011010101,花叶类,1.3277,5.6014
1011010101,花叶类,1.3851,5.8204
1011010101,花叶类,1.3778,5.8704
1011010101,花叶类,1.3620,5.7973
1011010101,花叶类,1.4405,5.8725
1011010101,花叶类,1.4342,5.7746
1011010101,花叶类,1.3852,5.7107
1011010101,花叶类,1.4283,5.7759
1011010101,花叶类,1.4220,5.6830
1011010101,花叶类,1.3864,5.7491
1011010101,花叶类,1.3918,5.7894
1011010101,花叶类,1.3734,6.1759
1011010101,花叶类,1.4017,5.9782
1011010101,花叶类,1.3731,5.8504
1011010101,花叶类,1.3841,5.9104
1011010101,花叶类,1.3825,5.8829
1011010101,花叶类,1.4633,6.0504
1011010101,花叶类,1.4587,6.0000
1011010101,花叶类,1.4675,6.0616
1011010101,花叶类,1.4692,6.0700
1011010101,花叶类,1.3482,5.7144
1011010101,花叶类,1.4566,5.5628
1011010101,花叶类,1.3773,5.4543
1011010101,花叶类,1.5767,5.4963
1011010101,花叶类,1.4496,5.5252
1011010101,花叶类,1.5030,5.8797
1011010101,花叶类,1.5825,5.5304
1011010101,花叶类,1.4765,5.6939
1011010101,花叶类,1.4817,5.4669
1011010101,花叶类,1.4715,5.4906
1011010101,花叶类,1.4987,5.7399
1011010101,花叶类,1.4917,5.7937
1011010101,花叶类,1.4729,6.0398
1011010101,花叶类,1.5310,6.1968
1011010101,花叶类,1.6626,5.6556
1011010101,花叶类,1.7280,5.5223
1011010101,花叶类,1.7405,5.5631
1011010101,花叶类,1.7897,5.4047
1011010101,花叶类,1.7474,5.7428
1011010101,花叶类,1.8990,6.0409
1011010101,花叶类,1.8288,5.8648
1011010101,花叶类,1.8161,5.7526
1011010101,花叶类,1.7517,5.3784
1011010101,花叶类,1.7448,5.2212
1011010101,花叶类,1.6925,5.3061
1011010101,花叶类,1.7471,5.2669
1011010101,花叶类,1.7185,5.8868
1011010101,花叶类,1.6576,5.9362
1011010101,花叶类,1.6196,5.3590
1011010101,花叶类,1.5853,5.5704
1011010101,花叶类,1.5681,5.3635
1011010101,花叶类,1.5194,5.4229
1011010101,花叶类,1.4735,5.4938
1011010101,花叶类,1.5588,5.8460
1011010101,花叶类,1.5078,5.7703
1011010101,花叶类,1.5220,5.2804
1011010101,花叶类,1.4166,5.0638
1011010101,花叶类,1.3905,4.9567
1011010101,花叶类,1.3917,5.1691
1011010101,花叶类,1.4591,5.2988
1011010101,花叶类,1.3909,5.7636
1011010101,花叶类,1.3882,5.5368
1011010101,花叶类,1.4475,5.5396
1011010101,花叶类,1.4889,5.7958
1011010101,花叶类,1.4865,5.9234
1011010101,花叶类,1.4520,5.8671
1011010101,花叶类,1.4435,6.1566
1011010101,花叶类,1.4157,5.8895
1011010101,花叶类,1.3768,5.8350
1011010101,花叶类,1.4301,5.6632
1011010101,花叶类,1.3877,5.5003
1011010101,花叶类,1.4163,5.4819
1011010101,花叶类,1.4510,5.0307
1011010101,花叶类,1.3029,4.9100
1011010101,花叶类,1.4099,5.9388
1011010101,花叶类,1.4126,5.9072
1011010101,花叶类,1.3655,5.5106
1011010101,花叶类,1.3690,5.6128
1011010101,花叶类,1.3021,5.4197
1011010101,花叶类,1.3166,5.4925
1011010101,花叶类,1.4255,6.4238
1011010101,花叶类,1.3575,5.7019
1011010101,花叶类,1.3815,5.4926
1011010101,花叶类,1.3586,5.2949
1011010101,花叶类,1.3319,5.3817
1011010101,花叶类,1.3106,5.4233
1011010101,花叶类,1.3049,5.3423
1011010101,花叶类,1.2700,5.4360
1011010101,花叶类,1.3280,5.9112
1011010101,花叶类,1.4405,5.3990
1011010101,花叶类,1.6892,4.4473
1011010101,花叶类,1.5596,4.5725
1011010101,花叶类,1.7279,4.4305
1011010101,花叶类,1.5040,5.2492
1011010101,花叶类,1.6114,5.0880
1011010101,花叶类,1.6086,4.6316
1011010101,花叶类,1.3806,4.5682
1011010101,花叶类,1.1117,4.8623
1011010101,花叶类,1.1584,4.8112
1011010101,花叶类,1.1484,5.1545
1011010101,花叶类,1.0165,5.6825
1011010101,花叶类,1.0575,5.7431
1011010101,花叶类,0.8107,5.1964
1011010101,花叶类,0.8709,5.1110
1011010101,花叶类,0.8676,5.3250
1011010101,花叶类,0.8680,5.4509
1011010101,花叶类,0.8852,5.9550
1011010101,花叶类,1.0300,7.1432
1011010101,花叶类,0.9764,4.9838
1011010101,花叶类,1.0683,6.7107
1011010101,花叶类,0.9965,5.1544
1011010101,花叶类,1.0128,5.5117
1011010101,花叶类,1.1698,5.5631
1011010101,花叶类,1.2037,5.4328
1011010101,花叶类,1.1694,5.8651
1011010101,花叶类,1.2053,3.7006
1011010101,花叶类,1.0527,3.7102
1011010101,花叶类,1.1206,3.4436
1011010101,花叶类,1.0388,4.5991
1011010101,花叶类,1.1259,5.1363
1011010101,花叶类,1.2965,5.4213
1011010101,花叶类,1.1717,5.6087
1011010101,花叶类,1.1418,5.1586
1011010101,花叶类,1.2009,4.9479
1011010101,花叶类,1.2519,5.4425
1011010101,花叶类,1.2645,5.3205
1011010101,花叶类,1.1706,5.1535
1011010101,花叶类,1.1217,5.2247
1011010101,花叶类,1.2159,5.4210
1011010101,花叶类,1.2284,5.6759
1011010101,花叶类,1.1994,5.7309
1011010101,花叶类,1.3449,5.5801
1011010101,花叶类,1.3561,5.6882
1011010101,花叶类,1.2481,5.3042
1011010101,花叶类,1.2597,5.5303
1011010101,花叶类,1.4115,5.6534
1011010101,花叶类,1.3586,5.4128
1011010101,花叶类,1.3410,5.3508
1011010101,花叶类,1.2500,5.6528
1011010101,花叶类,1.3797,5.8942
1011010101,花叶类,1.3653,5.5337
1011010101,花叶类,1.3566,5.5354
1011010101,花叶类,1.4332,5.5507
1011010101,花叶类,1.4555,5.4725
1011010101,花叶类,1.4526,5.4975
1011010101,花叶类,1.4398,5.7976
1011010101,花叶类,1.4802,5.7980
1011010101,花叶类,1.4754,5.6623
1011010101,花叶类,1.4357,5.3752
1011010101,花叶类,1.4665,5.1470
1011010101,花叶类,1.6225,5.2261
1011010101,花叶类,1.4589,5.3128
1011010101,花叶类,1.5879,5.2328
1011010101,花叶类,1.5489,5.3908
1011010101,花叶类,1.5910,5.2235
1011010101,花叶类,1.5703,5.2993
1011010101,花叶类,1.5674,5.2217
1011010101,花叶类,1.5063,5.3118
1011010101,花叶类,1.5687,5.3736
1011010101,花叶类,1.6000,6.1048
1011010101,花叶类,1.6251,5.6311
1011010101,花叶类,1.6283,5.3761
1011010101,花叶类,1.6719,5.1942
1011010101,花叶类,1.6340,5.6415
1011010101,花叶类,1.7169,5.9164
1011010101,花叶类,1.7885,6.3870
1011010101,花叶类,1.7848,5.3908
1011010101,花叶类,1.8485,5.6745
1011010101,花叶类,1.7842,5.3252
1011010101,花叶类,1.8643,5.5016
1011010101,花叶类,1.8325,5.6063
1011010101,花叶类,1.8749,5.6459
1011010101,花叶类,2.0064,5.4615
1011010101,花叶类,1.8021,5.4367
1011010101,花叶类,1.7610,5.3853
1011010101,花叶类,1.8723,5.3124
1011010101,花叶类,1.9411,5.0525
1011010101,花叶类,1.7346,5.3215
1011010101,花叶类,1.7062,5.2432
1011010101,花叶类,1.8225,5.5323
1011010101,花叶类,1.8422,5.6396
1011010101,花叶类,1.7336,5.1911
1011010101,花叶类,1.7392,5.0405
1011010101,花叶类,1.7654,5.0832
1011010101,花叶类,1.7745,5.3164
1011010101,花叶类,1.7262,5.1696
1011010101,花叶类,1.7633,5.4968
1011010101,花叶类,1.7142,5.7343
1011010101,花叶类,1.7206,5.4214
1011010101,花叶类,1.8167,5.0770
1011010101,花叶类,1.8027,5.2175
1011010101,花叶类,1.8241,5.0457
1011010101,花叶类,1.7972,5.0790
1011010101,花叶类,1.8584,5.6553
1011010101,花叶类,1.8043,5.4398
1011010101,花叶类,1.7408,4.9428
1011010101,花叶类,1.8537,5.0117
1011010101,花叶类,1.8191,4.9336
1011010101,花叶类,1.8077,5.0400
1011010101,花叶类,1.8155,4.9049
1011010101,花叶类,1.6883,5.3912
1011010101,花叶类,1.6086,5.4931
1011010101,花叶类,1.7764,4.9194
1011010101,花叶类,1.7555,4.7533
1011010101,花叶类,1.7297,4.9354
1011010101,花叶类,1.6954,4.8752
1011010101,花叶类,1.6622,5.0248
1011010101,花叶类,1.7430,5.0994
1011010101,花叶类,1.7418,5.1845
1011010101,花叶类,1.7410,4.6730
1011010101,花叶类,1.7414,4.8319
1011010101,花叶类,1.7428,4.7859
1011010101,花叶类,1.7408,4.7986
1011010101,花叶类,1.7057,4.8822
1011010101,花叶类,1.7267,5.4061
1011010101,花叶类,1.7659,5.2780
1011010101,花叶类,1.7770,4.9060
1011010101,花叶类,1.7361,4.9422
1011010101,花叶类,1.5922,5.1464
1011010101,花叶类,1.6486,5.2518
1011010101,花叶类,1.5463,5.4747
1011010101,花叶类,1.5908,5.6872
1011010101,花叶类,1.5448,5.5438
1011010101,花叶类,1.5374,5.2966
1011010101,花叶类,1.5976,5.2763
1011010101,花叶类,1.5835,5.1400
1011010101,花叶类,1.6275,5.1910
1011010101,花叶类,1.4941,5.3118
1011010101,花叶类,1.5483,5.5370
1011010101,花叶类,1.6051,5.5761
1011010101,花叶类,1.6239,5.0267
1011010101,花叶类,1.5761,4.9834
1011010101,花叶类,1.5713,4.8712
1011010101,花叶类,1.5726,5.1918
1011010101,花叶类,1.5236,5.3418
1011010101,花叶类,1.5467,5.3393
1011010101,花叶类,1.5696,5.2257
1011010101,花叶类,1.5693,5.1406
1011010101,花叶类,1.5895,5.1454
1011010101,花叶类,1.5760,5.3811
1011010101,花叶类,1.5250,4.9156
1011010101,花叶类,1.4517,4.8772
1011010101,花叶类,1.5121,5.2145
1011010101,花叶类,1.4678,5.2863
1011010101,花叶类,1.4157,4.8155
1011010101,花叶类,1.4614,5.0682
1011010101,花叶类,1.4347,4.7820
1011010101,花叶类,1.5871,4.5245
1011010101,花叶类,1.3683,4.8807
1011010101,花叶类,1.4009,5.3384
1011010101,花叶类,1.4010,5.3224
1011010101,花叶类,1.3507,4.6717
1011010101,花叶类,1.3623,5.2073
1011010101,花叶类,1.3898,5.0534
1011010101,花叶类,1.3783,4.8047
1011010101,花叶类,1.4230,5.3738
1011010101,花叶类,1.4194,5.8017
1011010101,花叶类,1.4007,5.6325
1011010101,花叶类,1.4011,5.2482
1011010101,花叶类,1.4234,5.0981
1011010101,花叶类,1.4200,4.9998
1011010101,花叶类,1.3735,4.9714
1011010101,花叶类,1.4269,5.1019
1011010101,花叶类,1.5292,5.1307
1011010101,花叶类,1.5054,4.8847
1011010101,花叶类,1.5119,5.1923
1011010101,花叶类,1.5380,5.2936
1011010101,花叶类,1.5495,5.5309
1011010101,花叶类,1.4489,4.7993
1011010101,花叶类,1.5890,4.7482
1011010101,花叶类,1.5754,5.0988
1011010101,花叶类,1.5366,5.4728
1011010101,花叶类,1.5478,4.9582
1011010101,花叶类,1.5180,4.9770
1011010101,花叶类,1.5148,5.0710
1011010101,花叶类,1.5614,5.0657
1011010101,花叶类,1.5742,4.9608
1011010101,花叶类,1.5912,5.1878
1011010101,花叶类,1.5831,5.2959
1011010101,花叶类,1.5740,5.1437
1011010101,花叶类,1.5650,5.2727
1011010101,花叶类,1.5697,5.0138
1011010101,花叶类,1.5854,4.7246
1011010101,花叶类,1.5324,4.9511
1011010101,花叶类,1.5002,5.1808
1011010101,花叶类,1.5773,5.2855
1011010101,花叶类,1.5737,5.0381
1011010101,花叶类,1.5114,5.0154
1011010101,花叶类,1.4784,4.9090
1011010101,花叶类,1.4482,4.7429
1011010101,花叶类,1.5760,5.0377
1011010101,花叶类,1.5632,5.6151
1011010101,花叶类,1.5896,5.5694
1011010101,花叶类,1.5999,4.9866
1011010101,花叶类,1.5873,5.0517
1011010101,花叶类,1.6277,4.9136
1011010101,花叶类,1.6062,4.9198
1011010101,花叶类,1.6349,5.0823
1011010101,花叶类,1.6625,5.4030
1011010101,花叶类,1.6639,5.3720
1011010101,花叶类,1.6432,4.9777
1011010101,花叶类,1.6550,5.0268
1011010101,花叶类,1.6741,4.9107
1011010101,花叶类,1.6177,4.7815
1011010101,花叶类,1.6246,4.9418
1011010101,花叶类,1.6570,5.4816
1011010101,花叶类,1.6552,5.3655
1011010101,花叶类,1.6478,4.8473
1011010101,花叶类,1.6748,4.9478
1011010101,花叶类,1.6506,4.7502
1011010101,花叶类,1.6269,4.7742
1011010101,花叶类,1.5813,5.1481
1011010101,花叶类,1.6548,5.4985
1011010101,花叶类,1.6438,5.5352
1011010101,花叶类,1.6015,4.8575
1011010101,花叶类,1.5957,4.8381
1011010101,花叶类,1.5632,4.8384
1011010101,花叶类,1.6652,5.1470
1011010101,花叶类,1.5666,5.1858
1011010101,花叶类,1.5959,5.0845
1011010101,花叶类,1.6229,4.6904
1011010101,花叶类,1.5459,4.3886
1011010101,花叶类,1.6397,4.8464
1011010101,花叶类,1.5615,4.8689
1011010101,花叶类,1.6030,4.9059
1011010101,花叶类,1.6881,4.8711
1011010201,花菜类,2.6342,3.8610
1011010201,花菜类,2.6342,3.7829
1011010201,花菜类,2.6332,3.7395
1011010201,花菜类,2.6332,4.0193
1011010201,花菜类,2.6332,4.0159
1011010201,花菜类,2.6332,3.7547
1011010201,花菜类,2.6342,3.8232
1011010201,花菜类,2.6342,3.8162
1011010201,花菜类,2.6342,3.7168
1011010201,花菜类,2.6283,4.1327
1011010201,花菜类,2.6217,4.3381
1011010201,花菜类,2.6206,4.2713
1011010201,花菜类,2.6276,3.4666
1011010201,花菜类,2.6258,4.0531
1011010201,花菜类,2.6230,3.6366
1011010201,花菜类,2.6259,3.6750
1011010201,花菜类,2.6022,3.7887
1011010201,花菜类,2.6087,4.1123
1011010201,花菜类,2.6229,4.3353
1011010201,花菜类,2.6106,3.8593
1011010201,花菜类,2.6032,3.8919
1011010201,花菜类,2.6110,3.9829
1011010201,花菜类,2.6318,3.6744
1011010201,花菜类,2.6085,3.6603
1011010201,花菜类,2.6181,4.0504
1011010201,花菜类,2.6190,4.1607
1011010201,花菜类,2.6217,3.7583
1011010201,花菜类,2.6206,3.5535
1011010201,花菜类,2.6215,3.7429
1011010201,花菜类,2.6247,3.6428
1011010201,花菜类,2.6331,3.6256
1011010201,花菜类,2.6225,3.9957
1011010201,花菜类,2.6332,3.8963
1011010201,花菜类,2.6332,3.7938
1011010201,花菜类,2.6332,3.7963
1011010201,花菜类,2.6332,3.7758
1011010201,花菜类,2.6332,3.7093
1011010201,花菜类,2.6332,3.6957
1011010201,花菜类,2.6332,4.0631
1011010201,花菜类,2.6332,4.0051
1011010201,花菜类,2.6706,3.9259
1011010201,花菜类,2.6342,4.0303
1011010201,花菜类,2.6342,3.9133
1011010201,花菜类,2.5597,3.8601
1011010201,花菜类,2.5597,4.0704
1011010201,花菜类,2.5597,4.3742
1011010201,花菜类,2.5411,4.0982
1011010201,花菜类,2.5597,3.9464
1011010201,花菜类,2.4804,4.0239
1011010201,花菜类,2.2999,4.1598
1011010201,花菜类,2.2999,4.2426
1011010201,花菜类,2.4804,3.9133
1011010201,花菜类,2.4804,4.0233
1011010201,花菜类,2.5597,4.2705
1011010201,花菜类,2.5597,3.7325
1011010201,花菜类,2.5608,3.8662
1011010201,花菜类,2.5079,4.4133
1011010201,花菜类,2.3666,4.5273
1011010201,花菜类,2.4804,3.6871
1011010201,花菜类,2.4804,4.0396
1011010201,花菜类,2.4804,4.3917
1011010201,花菜类,2.4804,4.0023
1011010201,花菜类,2.4804,4.0228
1011010201,花菜类,2.4804,3.6563
1011010201,花菜类,2.4804,3.6608
1011010201,花菜类,2.4804,3.8419
1011010201,花菜类,2.4804,4.0575
1011010201,花菜类,2.4826,3.9741
1011010201,花菜类,2.4826,3.2679
1011010201,花菜类,2.4826,3.5037
1011010201,花菜类,2.4826,3.4883
1011010201,花菜类,2.4648,4.0486
1011010201,花菜类,2.4803,3.4512
1011010201,花菜类,2.3954,3.7690
1011010201,花菜类,2.3942,3.7306
1011010201,花菜类,2.3954,4.1629
1011010201,花菜类,2.3954,3.3971
1011010201,花菜类,2.3706,4.0851
1011010201,花菜类,2.3954,3.4858
1011010201,花菜类,2.3954,3.3216
1011010201,花菜类,2.3310,4.4159
1011010201,花菜类,2.4793,3.9796
1011010201,花菜类,2.4793,3.6684
1011010201,花菜类,2.4804,3.7113
1011010201,花菜类,2.4826,3.4649
1011010201,花菜类,2.6352,3.6623
1011010201,花菜类,2.6352,3.7272
1011010201,花菜类,2.6352,4.4618
1011010201,花菜类,2.6352,3.5825
1011010201,花菜类,2.6352,3.2018
1011010201,花菜类,2.6352,3.3359
1011010201,花菜类,2.6254,4.1071
1011010201,花菜类,2.6221,4.5425
1011010201,花菜类,2.6211,4.2069
1011010201,花菜类,2.6332,3.7953
1011010201,花菜类,2.6332,3.5407
1011010201,花菜类,2.5963,4.5248
1011010201,花菜类,2.6313,4.6836
1011010201,花菜类,2.6044,4.0301
1011010201,花菜类,2.6313,3.9036
1011010201,花菜类,2.6323,4.0226
1011010201,花菜类,2.6323,3.6215
1011010201,花菜类,2.6323,4.1021
1011010201,花菜类,2.6323,3.5500
1011010201,花菜类,2.6313,3.8570
1011010201,花菜类,2.4781,3.8766
1011010201,花菜类,2.2145,4.0881
1011010201,花菜类,2.2785,4.4814
1011010201,花菜类,2.2972,4.6942
1011010201,花菜类,2.2972,4.5174
1011010201,花菜类,2.2972,4.0503
1011010201,花菜类,2.2985,3.4307
1011010201,花菜类,2.2985,3.7027
1011010201,花菜类,2.2985,3.2645
1011010201,花菜类,2.3930,3.1720
1011010201,花菜类,2.3930,3.4376
1011010201,花菜类,2.3930,3.7638
1011010201,花菜类,2.3930,3.1078
1011010201,花菜类,2.2985,3.1487
1011010201,花菜类,2.2999,3.4110
1011010201,花菜类,2.2174,3.2149
1011010201,花菜类,2.2160,3.3652
1011010201,花菜类,2.2160,4.4152
1011010201,花菜类,2.2567,4.2350
1011010201,花菜类,2.2567,3.4882
1011010201,花菜类,2.2145,3.9664
1011010201,花菜类,2.0235,4.2125
1011010201,花菜类,2.0235,4.0492
1011010201,花菜类,2.0217,4.5553
1011010201,花菜类,2.0217,4.7995
1011010201,花菜类,1.9401,4.8330
1011010201,花菜类,1.9401,4.0534
1011010201,花菜类,2.0744,3.2464
1011010201,花菜类,1.7872,4.1471
1011010201,花菜类,1.7872,2.5957
1011010201,花菜类,1.7872,4.0994
1011010201,花菜类,1.7189,4.4308
1011010201,花菜类,1.7189,4.3541
1011010201,花菜类,1.7189,3.8844
1011010201,花菜类,1.7189,3.7755
1011010201,花菜类,1.6067,3.9207
1011010201,花菜类,1.6056,4.3459
1011010201,花菜类,1.7165,3.9646
1011010201,花菜类,1.6040,4.7368
1011010201,花菜类,1.6029,4.7841
1011010201,花菜类,1.6029,4.3124
1011010201,花菜类,1.7155,4.1097
1011010201,花菜类,1.7845,3.6146
1011010201,花菜类,1.7845,3.5486
1011010201,花菜类,1.7859,3.3650
1011010201,花菜类,1.7872,4.3750
1011010201,花菜类,1.7872,4.3481
1011010201,花菜类,1.7886,3.7174
1011010201,花菜类,1.9401,3.2511
1011010201,花菜类,1.9401,3.1970
1011010201,花菜类,1.9413,3.3084
1011010201,花菜类,1.9420,3.3126
1011010201,花菜类,1.7904,4.2783
1011010201,花菜类,2.0761,4.2190
1011010201,花菜类,2.0761,3.3679
1011010201,花菜类,2.0761,3.3907
1011010201,花菜类,2.0761,3.0362
1011010201,花菜类,2.0761,3.0158
1011010201,花菜类,2.0761,3.4224
1011010201,花菜类,2.0256,4.1914
1011010201,花菜类,2.0761,4.3653
1011010201,花菜类,2.0761,3.5078
1011010201,花菜类,2.0761,3.5095
1011010201,花菜类,2.0761,3.2606
1011010201,花菜类,2.0761,3.4371
1011010201,花菜类,2.0761,3.2754
1011010201,花菜类,2.0761,4.0992
1011010201,花菜类,2.0761,4.4982
1011010201,花菜类,2.0213,3.6125
1011010201,花菜类,2.0761,3.3086
1011010201,花菜类,2.0777,3.6844
1011010201,花菜类,2.0777,3.6710
1011010201,花菜类,2.0777,3.5178
1011010201,花菜类,2.2985,4.1386
1011010201,花菜类,2.2972,3.9321
1011010201,花菜类,2.2972,3.5249
1011010201,花菜类,2.2972,3.5179
1011010201,花菜类,2.2985,3.5097
1011010201,花菜类,2.2999,3.1395
1011010201,花菜类,2.2999,4.0251
1011010201,花菜类,2.2999,3.4605
1011010201,花菜类,2.2999,3.9138
1011010201,花菜类,2.2999,3.2079
1011010201,花菜类,2.2638,3.8928
1011010201,花菜类,2.1844,3.9457
1011010201,花菜类,2.2999,3.7478
1011010201,花菜类,2.3954,3.3912
1011010201,花菜类,2.4826,3.8541
1011010201,花菜类,2.4826,4.0552
1011010201,花菜类,2.5629,3.3625
1011010201,花菜类,2.5639,2.9364
1011010201,花菜类,2.4569,3.2308
1011010201,花菜类,2.4422,3.5299
1011010201,花菜类,2.4716,3.4333
1011010201,花菜类,2.4860,3.8244
