销售日期,分类编码,分类名称,净销量,售出量,销售额,打折销量,正常销量,售出记录数,退货记录数,在售单品数,均价,平均损耗率
2020-08-10,1011010501,茄类,47.664,47.664,237.186,0.0,47.664,85,0,3,4.976208459214502,6.68
2020-08-10,1011010504,辣椒类,79.075,78.905,783.0778,0.0,78.905,263,0,9,9.924311513845764,9.24
2020-08-10,1011010801,食用菌,36.094,36.094,497.3138,0.0,36.094,123,0,5,13.778295561589184,9.45
2020-08-11,1011010101,花叶类,216.713,216.713,1614.1096,16.645,200.068,455,0,15,7.44814385846719,12.83
2020-08-11,1011010201,花菜类,56.279,56.279,643.296,0.0,56.279,133,0,2,11.430480285719362,15.51
2020-08-11,1011010402,水生根茎类,20.458,20.458,248.3272,0.777,19.681,47,0,4,12.138390849545411,13.65
2020-08-11,1011010501,茄类,33.572,33.572,167.394,0.0,33.572,60,0,3,4.986119385201953,6.68
2020-08-11,1011010504,辣椒类,73.292,73.292,747.7902,0.0,73.292,256,0,10,10.202889810620531,9.24
2020-08-11,1011010801,食用菌,40.017,40.017,529.7576,0.0,40.017,131,0,5,13.238313716670415,9.45
2020-08-12,1011010101,花叶类,206.877,206.877,1561.0814,12.354000000000001,194.523,438,0,14,7.545939857983246,12.83
2020-08-12,1011010201,花菜类,50.065,50.065,581.3,0.0,50.065,111,0,2,11.610905822430839,15.51
2020-08-12,1011010402,水生根茎类,27.355,27.355,311.9464,0.0,27.355,57,0,4,11.403633704989947,13.65
2020-08-12,1011010501,茄类,36.009,36.009,244.553,0.0,36.009,66,0,3,6.791441028631731,6.68
2020-08-12,1011010504,辣椒类,85.166,85.166,860.6532,0.0,85.166,276,0,10,10.105596129910998,9.24
2020-08-12,1011010801,食用菌,34.195,34.195,459.8046,0.0,34.195,123,0,6,13.446544816493638,9.45
2020-08-13,1011010101,花叶类,188.208,188.208,1360.5064,8.253,179.955,386,0,15,7.228738417070475,12.83
2020-08-13,1011010201,花菜类,47.468,47.468,494.769,0.0,47.468,113,0,2,10.423211426645318,15.51
2020-08-13,1011010402,水生根茎类,19.324,19.324,234.16140000000001,0.0,19.324,44,0,3,12.11764645001035,13.65
2020-08-13,1011010501,茄类,31.109,31.109,212.74200000000002,0.0,31.109,58,0,3,6.838599762126716,6.68
2020-08-13,1011010504,辣椒类,61.768,61.768,613.2288,0.0,61.768,222,0,9,9.927936795751846,9.24
2020-08-13,1011010801,食用菌,35.65,35.65,480.52570000000003,0.263,35.387,129,0,5,13.478981767180928,9.45
2020-08-14,1011010101,花叶类,217.758,217.758,1606.1535999999999,6.702,211.056,483,0,15,7.3758649510006515,12.83
2020-08-14,1011010201,花菜类,58.582,58.582,598.5409999999999,0.0,58.582,137,0,2,10.217148612201699,15.51
2020-08-14,1011010402,水生根茎类,29.991,29.991,253.2994,0.0,29.991,50,0,4,8.44584708745957,13.65
2020-08-14,1011010501,茄类,37.826,37.826,276.063,0.0,37.826,67,0,3,7.298234018928778,6.68
2020-08-14,1011010504,辣椒类,76.489,76.489,776.5718,0.0,76.489,261,0,10,10.152725228464224,9.24
2020-08-14,1011010801,食用菌,53.795,53.795,583.87,0.0,53.795,158,0,10,10.853610930383864,9.45
2020-08-15,1011010101,花叶类,245.136,245.136,1933.717,0.0,245.136,507,0,14,7.888343613341166,12.83
2020-08-15,1011010201,花菜类,79.38,79.38,680.84,0.0,79.38,169,0,2,8.576971529352482,15.51
2020-08-15,1011010402,水生根茎类,25.642,25.642,272.6662,0.0,25.642,47,0,3,10.633577724046486,13.65
2020-08-15,1011010501,茄类,43.278999999999996,43.278999999999996,318.823,0.0,43.278999999999996,82,0,3,7.366690542757458,6.68
2020-08-15,1011010504,辣椒类,94.285,94.285,956.6032,0.0,94.285,327,0,10,10.145868377790741,9.24
2020-08-15,1011010801,食用菌,58.015,58.015,658.7176000000001,0.0,58.015,166,0,10,11.354263552529519,9.45
2020-08-16,1011010101,花叶类,241.48,241.48,1826.1872,0.0,241.48,483,0,13,7.562478052012589,12.83
2020-08-16,1011010201,花菜类,60.231,60.231,634.4398,0.0,60.231,137,0,2,10.533442911457554,15.51
2020-08-16,1011010402,水生根茎类,24.454,24.454,244.59820000000002,0.0,24.454,52,0,3,10.002379978735586,13.65
2020-08-16,1011010501,茄类,48.366,48.366,341.816,0.0,48.366,84,0,3,7.067278666832071,6.68
2020-08-16,1011010504,辣椒类,95.285,95.285,943.0664,0.0,95.285,329,0,9,9.897322768536496,9.24
2020-08-16,1011010801,食用菌,55.093,55.093,685.6208,0.0,55.093,176,0,9,12.444789719202076,9.45
2020-08-17,1011010101,花叶类,215.633,215.633,1440.412,2.287,213.346,465,0,13,6.679923759350378,12.83
2020-08-17,1011010201,花菜类,51.749,51.749,535.147,0.0,51.749,121,0,2,10.341204660959633,15.51
2020-08-17,1011010402,水生根茎类,15.916,15.916,172.62300000000002,0.0,15.916,32,0,3,10.845878361397338,13.65
2020-08-17,1011010501,茄类,35.014,35.014,259.046,0.0,35.014,64,0,3,7.39835494373679,6.68
2020-08-17,1011010504,辣椒类,72.953,72.953,690.9762,0.0,72.953,251,0,9,9.47152550272093,9.24
2020-08-17,1011010801,食用菌,47.418,47.418,538.4362,0.0,47.418,140,0,9,11.355101438272387,9.45
2020-08-18,1011010101,花叶类,225.113,225.113,1601.7918,0.0,225.113,470,0,13,7.115501103890046,12.83
2020-08-18,1011010201,花菜类,55.92,55.92,551.62,0.0,55.92,129,0,2,9.86444921316166,15.51
2020-08-18,1011010402,水生根茎类,21.753,21.753,208.0406,0.0,21.753,38,0,3,9.563765917344735,13.65
2020-08-18,1011010501,茄类,34.019,34.019,259.425,0.0,34.019,66,0,3,7.625885534554221,6.68
2020-08-18,1011010504,辣椒类,76.92,76.92,725.141,0.0,76.92,258,0,10,9.427210088403536,9.24
2020-08-18,1011010801,食用菌,45.716,45.716,523.6236,0.0,45.716,135,0,8,11.453836731122584,9.45
2020-08-19,1011010101,花叶类,214.173,214.173,1519.7384,0.0,214.173,437,0,13,7.095844947775864,12.83
2020-08-19,1011010201,花菜类,64.061,64.061,591.306,0.0,64.061,140,0,2,9.230358564493217,15.51
2020-08-19,1011010402,水生根茎类,17.95,17.95,188.24040000000002,0.0,17.95,35,0,3,10.486930362116993,13.65
2020-08-19,1011010501,茄类,30.347,30.347,232.61599999999999,0.0,30.347,57,0,3,7.665205786403927,6.68
2020-08-19,1011010504,辣椒类,80.919,80.919,658.47,0.0,80.919,277,0,9,8.137396655915175,9.24
2020-08-19,1011010801,食用菌,50.126,50.126,621.4786,0.0,50.126,154,0,10,12.398328212903484,9.45
2020-08-20,1011010101,花叶类,233.532,233.532,1683.267,0.0,233.532,470,0,13,7.207864446842403,12.83
2020-08-20,1011010201,花菜类,69.587,69.587,630.3,0.0,69.587,150,0,2,9.057726299452483,15.51
2020-08-20,1011010402,水生根茎类,22.966,22.966,223.0876,0.0,22.966,48,0,3,9.713820430201167,13.65
2020-08-20,1011010501,茄类,37.957,37.957,329.806,0.0,37.957,67,0,3,8.688937481887399,6.68
2020-08-20,1011010504,辣椒类,75.953,75.953,633.024,0.0,75.953,270,0,10,8.334417337037378,9.24
2020-08-20,1011010801,食用菌,54.411,54.411,608.8122,0.0,54.411,150,0,11,11.189138225726415,9.45
2020-08-21,1011010101,花叶类,207.076,207.076,1551.367,5.381,201.695,422,0,13,7.491775966311885,12.83
2020-08-21,1011010201,花菜类,50.062,50.062,507.66,0.0,50.062,108,0,2,10.140625624225962,15.51
2020-08-21,1011010402,水生根茎类,34.598,34.598,251.5688,0.0,34.598,54,0,4,7.271194866755304,13.65
2020-08-21,1011010501,茄类,29.694,29.694,247.648,0.0,29.694,54,0,3,8.340001347073484,6.68
2020-08-21,1011010504,辣椒类,85.19800000000001,85.19800000000001,694.994,0.0,85.19800000000001,282,0,10,8.157398060987347,9.24
2020-08-21,1011010801,食用菌,50.0,50.0,608.3198,0.0,50.0,157,0,9,12.166395999999999,9.45
2020-08-22,1011010101,花叶类,273.081,273.081,2003.071,8.571,264.51,557,0,14,7.335080067818705,12.83
2020-08-22,1011010201,花菜类,55.886,55.886,563.756,0.0,55.886,132,0,2,10.08760691407508,15.51
2020-08-22,1011010402,水生根茎类,42.772,42.772,282.6736,0.0,42.772,54,0,3,6.6088469091929305,13.65
2020-08-22,1011010501,茄类,30.422,30.422,295.327,0.0,30.422,58,0,3,9.707678653605942,6.68
2020-08-22,1011010504,辣椒类,116.801,116.801,959.536,0.0,116.801,374,0,9,8.215135144390887,9.24
2020-08-22,1011010801,食用菌,49.895,49.895,627.016,0.0,49.895,165,0,9,12.566710091191501,9.45
2020-08-23,1011010101,花叶类,261.552,261.552,1988.1942,5.666,255.886,524,0,13,7.601525509267755,12.83
2020-08-23,1011010201,花菜类,71.556,71.556,775.273,0.0,71.556,158,0,2,10.834493264016995,15.51
2020-08-23,1011010402,水生根茎类,46.057,46.057,309.38300000000004,0.0,46.057,58,0,4,6.717393664372409,13.65
2020-08-23,1011010501,茄类,47.316,47.316,454.528,0.0,47.316,90,0,3,9.606221996787555,6.68
2020-08-23,1011010504,辣椒类,93.714,93.714,770.576,0.0,93.714,336,0,9,8.222634825106175,9.24
2020-08-23,1011010801,食用菌,55.226,55.226,665.1796,0.0,55.226,179,0,8,12.044681852750518,9.45
2020-08-24,1011010101,花叶类,260.694,260.694,1777.826,0.0,260.694,485,0,15,6.819589250232072,12.83
2020-08-24,1011010201,花菜类,41.784,41.784,439.187,0.0,41.784,89,0,2,10.510889335630864,15.51
2020-08-24,1011010402,水生根茎类,20.305,20.305,201.1994,0.0,20.305,37,0,3,9.908859886727408,13.65
2020-08-24,1011010501,茄类,26.874,26.874,233.149,0.0,26.874,55,0,3,8.675634442211804,6.68
2020-08-24,1011010504,辣椒类,97.079,97.079,760.6727999999999,0.0,97.079,281,0,10,7.835606052802357,9.24
2020-08-24,1011010801,食用菌,39.576,39.576,472.2158,0.0,39.576,111,0,9,11.931872852233678,9.45
2020-08-25,1011010101,花叶类,343.427,343.427,1911.802,1.106,342.321,568,0,14,5.566836620300674,12.83
2020-08-25,1011010201,花菜类,47.761,47.761,527.521,0.0,47.761,106,0,2,11.045015807876718,15.51
2020-08-25,1011010402,水生根茎类,20.062,20.062,213.29840000000002,0.0,20.062,42,0,3,10.631960921144453,13.65
2020-08-25,1011010501,茄类,23.272,23.272,230.431,0.0,23.272,52,0,3,9.90164145754555,6.68
2020-08-25,1011010504,辣椒类,107.213,107.213,839.8614,0.464,106.749,341,0,9,7.833578017591151,9.24
2020-08-25,1011010801,食用菌,54.488,54.488,627.6222,0.0,54.488,157,0,9,11.51853986198796,9.45
2020-08-26,1011010101,花叶类,241.686,241.686,1632.57,4.7589999999999995,236.927,498,0,14,6.754921675231499,12.83
2020-08-26,1011010201,花菜类,82.544,82.544,915.261,19.438,63.106,179,0,2,11.088159042450087,15.51
2020-08-26,1011010402,水生根茎类,18.95,18.95,196.0036,0.0,18.95,39,0,3,10.34319788918206,13.65
2020-08-26,1011010501,茄类,30.722,30.722,304.665,0.0,30.722,55,0,3,9.916834841481675,6.68
2020-08-26,1011010504,辣椒类,82.32000000000001,82.32000000000001,644.126,0.0,82.32000000000001,281,0,10,7.824659863945577,9.24
2020-08-26,1011010801,食用菌,42.811,42.811,605.6674,0.0,42.811,143,0,9,14.147471444254982,9.45
2020-08-27,1011010101,花叶类,199.007,199.007,1573.879,0.0,199.007,406,0,14,7.908661504369192,12.83
2020-08-27,1011010201,花菜类,92.506,92.506,935.528,26.574,65.932,193,0,2,10.113160227444707,15.51
2020-08-27,1011010402,水生根茎类,19.487000000000002,19.487000000000002,240.0828,0.0,19.487000000000002,42,0,4,12.320151896135885,13.65
2020-08-27,1011010501,茄类,19.129,19.129,191.572,0.0,19.129,32,0,4,10.014742014742014,6.68
2020-08-27,1011010504,辣椒类,89.92,89.92,709.0151999999999,0.0,89.92,285,0,10,7.884955516014234,9.24
2020-08-27,1011010801,食用菌,50.458,50.458,600.5288,1.0,49.458,139,0,9,11.90155773118237,9.45
2020-08-28,1011010101,花叶类,195.032,195.032,1479.211,0.0,195.032,417,0,13,7.58445280774437,12.83
2020-08-28,1011010201,花菜类,39.93,39.93,387.056,0.0,39.93,84,0,2,9.69336338592537,15.51
2020-08-28,1011010402,水生根茎类,20.997,20.997,258.9204,0.0,20.997,47,0,4,12.331304472067437,13.65
2020-08-28,1011010501,茄类,24.597,24.597,259.176,0.0,24.597,43,0,3,10.536894743261373,6.68
2020-08-28,1011010504,辣椒类,156.11,156.11,993.381,0.0,156.11,374,0,9,6.363339952597527,9.24
2020-08-28,1011010801,食用菌,55.659,55.659,652.1884,0.0,55.659,150,0,11,11.717573078927039,9.45
2020-08-29,1011010101,花叶类,267.031,267.031,2101.76,0.0,267.031,543,0,13,7.87084645602945,12.83
2020-08-29,1011010201,花菜类,56.803,56.803,583.74,0.0,56.803,116,0,2,10.27656989947714,15.51
2020-08-29,1011010402,水生根茎类,65.814,65.814,544.4688,0.0,65.814,110,0,2,8.27284164463488,13.65
2020-08-29,1011010501,茄类,30.675,30.675,324.78,0.0,30.675,52,0,3,10.587775061124693,6.68
2020-08-29,1011010504,辣椒类,145.627,145.627,945.657,0.0,145.627,396,0,10,6.493692790485281,9.24
2020-08-29,1011010801,食用菌,62.431,62.431,728.2266,0.0,62.431,172,0,11,11.664503211545545,9.45
2020-08-30,1011010101,花叶类,266.387,266.387,2080.0218,5.263,261.124,539,0,12,7.80827067386922,12.83
2020-08-30,1011010201,花菜类,80.779,80.779,815.7,0.0,80.779,170,0,2,10.097921489496033,15.51
2020-08-30,1011010402,水生根茎类,30.005,30.005,286.332,0.0,30.005,62,0,3,9.542809531744709,13.65
2020-08-30,1011010501,茄类,21.641000000000002,21.641000000000002,219.287,0.0,21.641000000000002,39,0,3,10.132942100642298,6.68
2020-08-30,1011010504,辣椒类,155.811,155.811,1023.816,0.0,155.811,440,0,10,6.570883955561546,9.24
2020-08-30,1011010801,食用菌,73.19500000000001,73.19500000000001,761.0296000000001,0.0,73.19500000000001,186,0,11,10.397289432338274,9.45
2020-08-31,1011010101,花叶类,224.882,224.882,1721.1058,0.0,224.882,464,0,14,7.653372879999289,12.83
2020-08-31,1011010201,花菜类,54.722,54.722,546.932,0.0,54.722,113,0,2,9.994737034465114,15.51
2020-08-31,1011010402,水生根茎类,52.949,52.949,449.968,0.0,52.949,88,0,3,8.498139719352585,13.65
2020-08-31,1011010501,茄类,15.943,15.943,157.332,0.0,15.943,30,0,3,9.868406197077087,6.68
2020-08-31,1011010504,辣椒类,117.965,117.965,790.7804,0.0,117.965,330,0,9,6.703517144915865,9.24
2020-08-31,1011010801,食用菌,44.776,44.776,605.2586,0.0,44.776,148,0,9,13.517478113274969,9.45
2020-09-01,1011010101,花叶类,192.683,191.655,1444.873,7.336,184.319,398,0,12,7.538926717278443,12.83
2020-09-01,1011010201,花菜类,55.858,55.858,566.672,0.0,55.858,118,0,2,10.144867342189123,15.51
2020-09-01,1011010402,水生根茎类,47.658,47.658,411.3492,0.0,47.658,77,0,3,8.631272818834193,13.65
2020-09-01,1011010501,茄类,26.329,26.329,263.517,0.0,26.329,43,0,3,10.008621671920695,6.68
2020-09-01,1011010504,辣椒类,102.504,102.504,684.0116,0.0,102.504,291,0,10,6.673023491766175,9.24
2020-09-01,1011010801,食用菌,47.282000000000004,47.282000000000004,585.404,0.0,47.282000000000004,133,0,9,12.381117550019034,9.45
2020-09-02,1011010101,花叶类,179.819,179.819,1354.1118,0.0,179.819,365,0,14,7.530415584560029,12.83
2020-09-02,1011010201,花菜类,38.716,38.716,393.956,0.0,38.716,90,0,2,10.175534662671764,15.51
2020-09-02,1011010402,水生根茎类,17.941,17.941,154.654,0.0,17.941,34,0,3,8.62014380469316,13.65
2020-09-02,1011010501,茄类,13.873000000000001,13.873000000000001,138.294,0.0,13.873000000000001,25,0,3,9.968572046421105,6.68
2020-09-02,1011010504,辣椒类,83.969,83.969,559.7978,0.0,83.969,232,0,10,6.666719860901048,9.24
2020-09-02,1011010801,食用菌,51.011,51.011,550.8762,0.0,51.011,135,0,10,10.799164886004979,9.45
2020-09-03,1011010101,花叶类,193.463,193.463,1344.2868,8.573,184.89000000000001,386,0,13,6.948547267436151,12.83
2020-09-03,1011010201,花菜类,38.893,38.893,386.36,0.0,38.893,86,0,2,9.933921271179903,15.51
2020-09-03,1011010402,水生根茎类,15.996,15.996,133.144,0.0,15.996,31,0,2,8.323580895223806,13.65
2020-09-03,1011010501,茄类,14.172,14.172,141.414,0.0,14.172,28,0,3,9.978408128704487,6.68
2020-09-03,1011010504,辣椒类,87.119,87.119,591.0916,0.0,87.119,263,0,9,6.784875859456605,9.24
2020-09-03,1011010801,食用菌,48.163,48.163,514.7058,0.0,48.163,129,0,9,10.68674708801362,9.45
2020-09-04,1011010101,花叶类,176.316,176.316,1276.8378,0.0,176.316,347,0,14,7.241757979990472,12.83
2020-09-04,1011010201,花菜类,46.612,46.612,460.088,0.0,46.612,101,0,2,9.870591264052175,15.51
2020-09-04,1011010402,水生根茎类,16.635,16.635,146.936,0.0,16.635,37,0,2,8.832942590922753,13.65
2020-09-04,1011010501,茄类,20.233,20.233,186.4,0.0,20.233,39,0,3,9.21267236692532,6.68
2020-09-04,1011010504,辣椒类,91.579,91.579,616.0522,0.0,91.579,273,0,10,6.727002915515566,9.24
2020-09-04,1011010801,食用菌,54.43,54.43,638.4452,0.0,54.43,143,0,10,11.72965643946353,9.45
2020-09-05,1011010101,花叶类,249.559,249.559,1875.2993999999999,9.718,239.841,499,0,15,7.514453095260039,12.83
2020-09-05,1011010201,花菜类,57.828,57.828,582.46,0.0,57.828,125,0,2,10.072283322957738,15.51
2020-09-05,1011010402,水生根茎类,42.554,42.554,331.0884,0.0,42.554,79,0,2,7.780429571838134,13.65
2020-09-05,1011010501,茄类,33.731,33.731,325.696,0.0,33.731,62,0,4,9.655687646378702,6.68
2020-09-05,1011010504,辣椒类,110.43900000000001,110.43900000000001,789.6522,0.0,110.43900000000001,344,0,9,7.150120881210442,9.24
2020-09-05,1011010801,食用菌,62.594,62.594,733.1446,0.0,62.594,176,0,11,11.712697702655205,9.45
2020-09-06,1011010101,花叶类,276.429,276.111,2156.9974,3.9610000000000003,272.15,566,0,15,7.812066161797249,12.83
2020-09-06,1011010201,花菜类,53.202,53.202,592.318,0.0,53.202,131,0,2,11.133378444419384,15.51
2020-09-06,1011010402,水生根茎类,46.963,46.963,357.95799999999997,4.384,42.579,81,0,2,7.622128058258628,13.65
2020-09-06,1011010501,茄类,33.397,33.397,331.628,0.0,33.397,62,0,4,9.929873940773124,6.68
2020-09-06,1011010504,辣椒类,126.5,126.5,1095.6204,0.0,126.5,388,0,9,8.661030830039525,9.24
2020-09-06,1011010801,食用菌,78.472,78.472,845.633,0.0,78.472,200,0,11,10.776238658374963,9.45
2020-09-07,1011010101,花叶类,148.221,148.221,1164.2198,5.68,142.541,315,0,15,7.854621140054379,12.83
2020-09-07,1011010201,花菜类,26.257,26.257,293.354,0.0,26.257,64,0,2,11.172411166546063,15.51
2020-09-07,1011010402,水生根茎类,38.926,38.926,299.6072,1.237,37.689,64,0,2,7.6968401582489845,13.65
2020-09-07,1011010501,茄类,17.365000000000002,17.365000000000002,166.346,0.0,17.365000000000002,32,0,4,9.57938381802476,6.68
2020-09-07,1011010504,辣椒类,56.473,56.473,496.2668,0.0,56.473,177,0,10,8.787682609388558,9.24
2020-09-07,1011010801,食用菌,41.804,41.804,490.5716,0.0,41.804,125,0,10,11.735039709118745,9.45
2020-09-08,1011010101,花叶类,158.329,158.329,1168.783,14.475999999999999,143.853,299,0,16,7.381989401815207,12.83
2020-09-08,1011010201,花菜类,33.239,33.239,371.65,0.0,33.239,83,0,2,11.18114263365324,15.51
2020-09-08,1011010402,水生根茎类,19.127,19.127,153.016,0.0,19.127,38,0,1,8.0,13.65
2020-09-08,1011010501,茄类,20.623,20.623,199.11599999999999,0.0,20.623,37,0,4,9.655045337729717,6.68
2020-09-08,1011010504,辣椒类,50.259,50.259,444.6856,0.0,50.259,165,0,10,8.84787998169482,9.24
2020-09-08,1011010801,食用菌,32.389,32.389,446.3426,0.0,32.389,114,0,7,13.780684800395195,9.45
2020-09-09,1011010101,花叶类,131.492,131.492,980.7452,0.869,130.623,288,0,15,7.458592157697807,12.83
2020-09-09,1011010201,花菜类,32.73,32.73,363.64,0.0,32.73,75,0,2,11.110296364191873,15.51
2020-09-09,1011010402,水生根茎类,12.161,12.161,102.436,0.0,12.161,24,0,2,8.423320450620839,13.65
2020-09-09,1011010501,茄类,12.041,12.041,105.454,0.0,12.041,25,0,4,8.757910472552112,6.68
2020-09-09,1011010504,辣椒类,39.795,39.795,359.266,0.0,39.795,133,0,9,9.027918080160825,9.24
2020-09-09,1011010801,食用菌,33.45,33.45,416.389,0.0,33.45,98,0,9,12.448101644245142,9.45
2020-09-10,1011010101,花叶类,119.919,119.919,852.5874,0.0,119.919,244,0,13,7.109694043479349,12.83
2020-09-10,1011010201,花菜类,57.319,57.319,660.568,5.252,52.067,132,0,2,11.524415987717859,15.51
2020-09-10,1011010402,水生根茎类,14.492,14.492,120.616,0.0,14.492,28,0,2,8.32293679271322,13.65
2020-09-10,1011010501,茄类,16.916,16.916,154.97,0.0,16.916,32,0,4,9.161149207850555,6.68
2020-09-10,1011010504,辣椒类,49.321,49.321,504.621,0.0,49.321,174,0,10,10.231361894527685,9.24
2020-09-10,1011010801,食用菌,35.789,35.789,442.8454,0.0,35.789,107,0,10,12.373785241275252,9.45
2020-09-11,1011010101,花叶类,151.957,151.957,1064.8528000000001,0.0,151.957,309,0,14,7.007592937475734,12.83
2020-09-11,1011010201,花菜类,31.538,31.538,290.536,1.132,30.406,66,0,2,9.212251886612975,15.51
2020-09-11,1011010402,水生根茎类,13.364,13.364,110.776,0.0,13.364,26,0,2,8.289134989524094,13.65
2020-09-11,1011010501,茄类,22.019,22.019,166.367,1.603,20.416,33,0,3,7.555611063172715,6.68
2020-09-11,1011010504,辣椒类,50.22,50.22,518.5636,0.0,50.22,176,0,9,10.325838311429708,9.24
2020-09-11,1011010801,食用菌,48.467,48.467,584.8806,0.0,48.467,147,0,11,12.067604762003011,9.45
2020-09-12,1011010101,花叶类,232.243,231.88400000000001,1696.1298,1.04,230.844,453,0,15,7.314561591140397,12.83
2020-09-12,1011010201,花菜类,43.337,43.337,451.515,0.0,43.337,89,0,2,10.418695341163438,15.51
2020-09-12,1011010402,水生根茎类,16.957,16.957,135.656,0.0,16.957,29,0,1,8.0,13.65
2020-09-12,1011010501,茄类,21.411,21.411,191.94,0.0,21.411,41,0,4,8.964550931764046,6.68
