销售日期,分类编码,分类名称,净销量,趋势,季节,残差
2021-08-13,1011010101,花叶类,274.08,232.517,-17.387,58.95
2021-08-14,1011010101,花叶类,281.13,230.382,36.828,13.92
2021-08-15,1011010101,花叶类,298.155,227.367,58.313,12.475
2021-08-16,1011010101,花叶类,190.573,223.726,-15.247,-17.906
2021-08-17,1011010101,花叶类,183.216,218.861,-34.091,-1.554
2021-08-18,1011010101,花叶类,185.59,214.036,-23.677,-4.77
2021-08-19,1011010101,花叶类,183.245,209.832,-11.608,-14.979
2021-08-20,1011010101,花叶类,195.116,205.725,-19.935,9.326
2021-08-21,1011010101,花叶类,241.956,201.987,44.436,-4.468
2021-08-22,1011010101,花叶类,281.156,198.601,61.649,20.905
2021-08-23,1011010101,花叶类,178.374,195.781,-14.794,-2.613
2021-08-24,1011010101,花叶类,168.012,193.316,-27.431,2.127
2021-08-25,1011010101,花叶类,145.216,191.088,-24.318,-21.554
2021-08-26,1011010101,花叶类,255.505,188.975,-26.106,92.636
2021-08-27,1011010101,花叶类,259.053,187.403,-22.771,94.421
2021-08-28,1011010101,花叶类,244.915,186.44,50.193,8.282
2021-08-29,1011010101,花叶类,229.082,186.181,61.081,-18.18
2021-08-30,1011010101,花叶类,178.587,186.548,-9.4,1.44
2021-08-31,1011010101,花叶类,165.821,186.716,-20.793,-0.102
2021-09-01,1011010101,花叶类,177.642,186.116,-22.758,14.284
2021-09-02,1011010101,花叶类,161.364,185.602,-37.523,13.285
2021-09-03,1011010101,花叶类,149.219,185.102,-32.649,-3.234
2021-09-04,1011010101,花叶类,221.353,184.005,59.108,-21.76
2021-09-05,1011010101,花叶类,238.552,182.098,60.017,-3.563
2021-09-06,1011010101,花叶类,191.936,180.246,-7.109,18.8
2021-09-07,1011010101,花叶类,163.316,179.202,-14.214,-1.672
2021-09-08,1011010101,花叶类,161.268,178.876,-16.465,-1.143
2021-09-09,1011010101,花叶类,120.989,178.504,-45.4,-12.115
2021-09-10,1011010101,花叶类,133.882,177.223,-37.175,-6.166
2021-09-11,1011010101,花叶类,257.43,174.869,61.72,20.841
2021-09-12,1011010101,花叶类,275.532,172.333,58.512,44.687
2021-09-13,1011010101,花叶类,152.695,170.151,-11.785,-5.671
2021-09-14,1011010101,花叶类,163.291,168.023,-12.936,8.204
2021-09-15,1011010101,花叶类,150.327,165.425,-12.092,-3.006
2021-09-16,1011010101,花叶类,97.458,162.405,-45.213,-19.734
2021-09-17,1011010101,花叶类,128.348,159.91,-33.415,1.853
2021-09-18,1011010101,花叶类,135.404,157.227,61.854,-83.677
2021-09-19,1011010101,花叶类,218.41,153.94,55.891,8.579
2021-09-20,1011010101,花叶类,225.414,150.603,-21.039,95.85
2021-09-21,1011010101,花叶类,240.035,147.525,-15.103,107.614
2021-09-22,1011010101,花叶类,139.801,144.31,-10.846,6.337
2021-09-23,1011010101,花叶类,107.29,139.868,-37.259,4.681
2021-09-24,1011010101,花叶类,105.083,134.796,-20.058,-9.655
2021-09-25,1011010101,花叶类,188.368,130.658,56.24,1.47
2021-09-26,1011010101,花叶类,151.878,127.997,47.995,-24.113
2021-09-27,1011010101,花叶类,96.875,126.76,-25.663,-4.221
2021-09-28,1011010101,花叶类,104.01,126.554,-16.141,-6.403
2021-09-29,1011010101,花叶类,113.135,127.318,-12.315,-1.869
2021-09-30,1011010101,花叶类,106.123,129.164,-30.241,7.2
2021-10-01,1011010101,花叶类,205.461,131.75,-2.684,76.395
2021-10-02,1011010101,花叶类,174.863,133.484,39.294,2.085
2021-10-03,1011010101,花叶类,178.152,131.989,45.13,1.034
2021-10-04,1011010101,花叶类,174.918,129.717,-26.661,71.862
2021-10-05,1011010101,花叶类,185.163,127.679,-18.585,76.069
2021-10-06,1011010101,花叶类,267.524,125.481,-11.368,153.411
2021-10-07,1011010101,花叶类,184.099,123.238,-26.667,87.529
2021-10-08,1011010101,花叶类,139.208,120.883,10.772,7.552
2021-10-09,1011010101,花叶类,133.448,118.475,26.485,-11.512
2021-10-10,1011010101,花叶类,264.206,115.91,42.344,105.952
2021-10-11,1011010101,花叶类,88.447,114.273,-26.209,0.383
2021-10-12,1011010101,花叶类,100.382,113.888,-18.909,5.404
2021-10-13,1011010101,花叶类,91.567,114.013,-8.498,-13.948
2021-10-14,1011010101,花叶类,77.809,113.674,-24.131,-11.734
2021-10-15,1011010101,花叶类,146.297,113.094,15.102,18.101
2021-10-16,1011010101,花叶类,273.582,112.033,23.551,137.997
2021-10-17,1011010101,花叶类,163.589,110.23,37.024,16.335
2021-10-18,1011010101,花叶类,84.784,107.749,-26.838,3.873
2021-10-19,1011010101,花叶类,78.684,104.259,-18.392,-7.183
2021-10-20,1011010101,花叶类,109.339,99.207,-4.222,14.355
2021-10-21,1011010101,花叶类,79.858,93.662,-19.576,5.772
2021-10-22,1011010101,花叶类,75.936,89.503,9.266,-22.833
2021-10-23,1011010101,花叶类,101.858,86.856,26.819,-11.817
2021-10-24,1011010101,花叶类,101.014,85.287,28.52,-12.793
2021-10-25,1011010101,花叶类,48.556,84.669,-24.338,-11.775
2021-10-26,1011010101,花叶类,66.948,84.701,-18.293,0.54
2021-10-27,1011010101,花叶类,94.727,85.336,-5.564,14.955
2021-10-28,1011010101,花叶类,80.941,86.094,-13.657,8.504
2021-10-29,1011010101,花叶类,89.73,86.133,2.588,1.009
2021-10-30,1011010101,花叶类,140.981,85.407,30.687,24.887
2021-10-31,1011010101,花叶类,92.342,84.169,27.7,-19.527
2021-11-01,1011010101,花叶类,60.969,82.511,-20.472,-1.07
2021-11-02,1011010101,花叶类,68.055,80.991,-17.123,4.187
2021-11-03,1011010101,花叶类,50.572,80.02,-9.836,-19.612
2021-11-04,1011010101,花叶类,64.051,78.996,-12.244,-2.701
2021-11-05,1011010101,花叶类,84.389,77.631,-2.343,9.101
2021-11-06,1011010101,花叶类,108.548,76.088,30.875,1.585
2021-11-07,1011010101,花叶类,145.887,74.173,29.236,42.478
2021-11-08,1011010101,花叶类,66.376,71.936,-15.88,10.32
2021-11-09,1011010101,花叶类,45.303,69.483,-12.69,-11.49
2021-11-10,1011010101,花叶类,49.063,66.556,-15.59,-1.903
2021-11-11,1011010101,花叶类,48.787,63.581,-13.556,-1.239
2021-11-12,1011010101,花叶类,51.422,61.188,-5.992,-3.774
2021-11-13,1011010101,花叶类,70.452,59.489,27.737,-16.775
2021-11-14,1011010101,花叶类,99.456,58.328,33.254,7.874
2021-11-15,1011010101,花叶类,42.62,57.808,-12.028,-3.161
2021-11-16,1011010101,花叶类,53.515,57.556,-10.672,6.631
2021-11-17,1011010101,花叶类,45.689,57.509,-13.828,2.008
2021-11-18,1011010101,花叶类,41.864,57.608,-13.591,-2.152
2021-11-19,1011010101,花叶类,38.008,57.453,-8.187,-11.258
2021-11-20,1011010101,花叶类,96.203,57.059,21.946,17.198
2021-11-21,1011010101,花叶类,80.775,56.765,31.524,-7.513
2021-11-22,1011010101,花叶类,42.247,56.374,-10.798,-3.328
2021-11-23,1011010101,花叶类,55.622,55.998,-10.436,10.06
2021-11-24,1011010101,花叶类,39.991,55.903,-8.225,-7.687
2021-11-25,1011010101,花叶类,44.906,56.102,-13.972,2.777
2021-11-26,1011010101,花叶类,51.836,56.943,-8.39,3.283
2021-11-27,1011010101,花叶类,68.057,58.59,23.595,-14.128
2021-11-28,1011010101,花叶类,78.347,60.631,28.458,-10.741
2021-11-29,1011010101,花叶类,57.865,62.86,-12.625,7.63
2021-11-30,1011010101,花叶类,43.009,65.479,-13.359,-9.111
2021-12-01,1011010101,花叶类,75.42,68.356,-5.051,12.115
2021-12-02,1011010101,花叶类,58.359,71.439,-13.827,0.747
2021-12-03,1011010101,花叶类,73.847,74.193,-6.85,6.504
2021-12-04,1011010101,花叶类,93.905,75.981,26.694,-8.77
2021-12-05,1011010101,花叶类,115.184,76.95,29.926,8.308
2021-12-06,1011010101,花叶类,64.231,77.872,-15.968,2.327
2021-12-07,1011010101,花叶类,63.263,78.847,-20.7,5.117
2021-12-08,1011010101,花叶类,70.377,79.928,-4.849,-4.702
2021-12-09,1011010101,花叶类,57.675,81.167,-12.907,-10.585
2021-12-10,1011010101,花叶类,68.296,82.934,-4.077,-10.562
2021-12-11,1011010101,花叶类,141.287,85.374,32.185,23.727
2021-12-12,1011010101,花叶类,116.349,88.27,35.924,-7.845
2021-12-13,1011010101,花叶类,61.915,91.098,-20.251,-8.932
2021-12-14,1011010101,花叶类,66.116,93.764,-25.097,-2.552
2021-12-15,1011010101,花叶类,101.666,96.076,-12.638,18.228
2021-12-16,1011010101,花叶类,99.125,97.884,-13.525,14.766
2021-12-17,1011010101,花叶类,97.582,99.302,1.447,-3.166
2021-12-18,1011010101,花叶类,109.389,100.595,41.361,-32.567
2021-12-19,1011010101,花叶类,147.891,101.577,33.456,12.858
2021-12-20,1011010101,花叶类,82.832,102.491,-21.553,1.894
2021-12-21,1011010101,花叶类,71.006,103.889,-25.846,-7.037
2021-12-22,1011010101,花叶类,75.729,105.636,-20.89,-9.017
2021-12-23,1011010101,花叶类,91.213,106.748,-14.736,-0.799
2021-12-24,1011010101,花叶类,120.944,106.884,8.031,6.029
2021-12-25,1011010101,花叶类,180.787,106.761,42.484,31.542
2021-12-26,1011010101,花叶类,210.116,107.105,33.148,69.863
2021-12-27,1011010101,花叶类,82.705,107.279,-18.242,-6.332
2021-12-28,1011010101,花叶类,86.043,106.448,-23.917,3.512
2021-12-29,1011010101,花叶类,68.165,104.555,-25.862,-10.528
2021-12-30,1011010101,花叶类,84.271,102.063,-19.737,1.944
2021-12-31,1011010101,花叶类,125.701,99.829,10.059,15.813
2022-01-01,1011010101,花叶类,138.402,97.922,42.429,-1.95
2022-01-02,1011010101,花叶类,111.03,95.921,33.633,-18.525
2022-01-03,1011010101,花叶类,90.081,94.026,-16.823,12.878
2022-01-04,1011010101,花叶类,70.388,92.778,-21.097,-1.293
2022-01-05,1011010101,花叶类,65.654,92.198,-22.958,-3.586
2022-01-06,1011010101,花叶类,60.316,92.511,-21.946,-10.249
2022-01-07,1011010101,花叶类,90.664,93.466,7.889,-10.692
2022-01-08,1011010101,花叶类,130.766,94.444,37.901,-1.578
2022-01-09,1011010101,花叶类,147.528,95.367,30.969,21.192
2022-01-10,1011010101,花叶类,76.365,96.545,-13.814,-6.366
2022-01-11,1011010101,花叶类,86.15,97.853,-22.449,10.746
2022-01-12,1011010101,花叶类,85.232,98.991,-15.245,1.486
2022-01-13,1011010101,花叶类,73.369,100.047,-20.116,-6.562
2022-01-14,1011010101,花叶类,103.099,101.85,1.588,-0.339
2022-01-15,1011010101,花叶类,124.109,105.235,34.028,-15.154
2022-01-16,1011010101,花叶类,137.15,110.258,31.669,-4.777
2022-01-17,1011010101,花叶类,90.383,116.667,-8.806,-17.478
2022-01-18,1011010101,花叶类,85.852,124.203,-25.958,-12.393
2022-01-19,1011010101,花叶类,129.677,132.761,-9.649,6.565
2022-01-20,1011010101,花叶类,134.88,141.832,-19.66,12.709
2022-01-21,1011010101,花叶类,146.062,150.942,0.054,-4.935
2022-01-22,1011010101,花叶类,210.297,159.598,30.246,20.453
2022-01-23,1011010101,花叶类,186.693,167.226,32.384,-12.917
2022-01-24,1011010101,花叶类,187.463,173.287,-6.558,20.734
2022-01-25,1011010101,花叶类,153.198,178.124,-22.904,-2.022
2022-01-26,1011010101,花叶类,172.651,182.238,-10.766,1.179
2022-01-27,1011010101,花叶类,171.725,185.667,-25.041,11.099
2022-01-28,1011010101,花叶类,188.131,187.883,0.268,-0.021
2022-01-29,1011010101,花叶类,208.841,187.404,27.633,-6.196
2022-01-30,1011010101,花叶类,229.022,186.166,32.803,10.053
2022-01-31,1011010101,花叶类,0.0,186.324,-1.799,-184.525
2022-02-01,1011010101,花叶类,63.003,186.316,-12.504,-110.809
2022-02-02,1011010101,花叶类,88.412,184.942,-15.225,-81.305
2022-02-03,1011010101,花叶类,116.536,183.218,-27.688,-38.994
2022-02-04,1011010101,花叶类,216.497,181.876,-3.14,37.761
2022-02-05,1011010101,花叶类,208.189,180.033,21.765,6.391
2022-02-06,1011010101,花叶类,219.985,175.43,32.205,12.35
2022-02-07,1011010101,花叶类,160.054,169.228,1.223,-10.397
2022-02-08,1011010101,花叶类,162.297,162.733,-1.27,0.834
2022-02-09,1011010101,花叶类,138.288,156.744,-19.394,0.938
2022-02-10,1011010101,花叶类,116.133,151.633,-27.323,-8.177
2022-02-11,1011010101,花叶类,132.508,147.333,-3.13,-11.695
2022-02-12,1011010101,花叶类,154.467,143.464,19.981,-8.978
2022-02-13,1011010101,花叶类,165.85,139.391,26.186,0.273
2022-02-14,1011010101,花叶类,150.014,134.718,-1.128,16.424
2022-02-15,1011010101,花叶类,154.453,129.587,3.453,21.413
2022-02-16,1011010101,花叶类,99.015,124.027,-21.117,-3.896
2022-02-17,1011010101,花叶类,112.077,117.789,-21.004,15.291
2022-02-18,1011010101,花叶类,98.783,111.032,-4.319,-7.93
2022-02-19,1011010101,花叶类,120.64,104.312,23.261,-6.933
2022-02-20,1011010101,花叶类,105.918,98.542,20.119,-12.743
2022-02-21,1011010101,花叶类,85.387,94.221,-2.349,-6.485
2022-02-22,1011010101,花叶类,78.356,91.019,-0.606,-12.056
2022-02-23,1011010101,花叶类,65.21,88.672,-20.485,-2.977
2022-02-24,1011010101,花叶类,75.146,87.262,-15.769,3.653
2022-02-25,1011010101,花叶类,96.432,86.601,-3.796,13.626
2022-02-26,1011010101,花叶类,118.507,86.292,28.5,3.715
2022-02-27,1011010101,花叶类,94.607,85.966,19.305,-10.664
2022-02-28,1011010101,花叶类,77.285,85.601,-6.361,-1.955
2022-03-01,1011010101,花叶类,75.286,85.466,-6.076,-4.104
2022-03-02,1011010101,花叶类,70.109,85.763,-19.767,4.113
2022-03-03,1011010101,花叶类,62.041,86.491,-16.245,-8.205
2022-03-04,1011010101,花叶类,78.622,87.406,-3.64,-5.144
2022-03-05,1011010101,花叶类,125.495,88.334,35.807,1.354
2022-03-06,1011010101,花叶类,141.174,89.222,21.165,30.787
2022-03-07,1011010101,花叶类,76.686,90.045,-9.468,-3.891
2022-03-08,1011010101,花叶类,82.174,90.659,-8.137,-0.348
2022-03-09,1011010101,花叶类,66.059,91.38,-20.359,-4.962
2022-03-10,1011010101,花叶类,73.508,92.51,-18.776,-0.226
2022-03-11,1011010101,花叶类,88.822,94.64,-5.745,-0.073
2022-03-12,1011010101,花叶类,129.766,97.944,41.242,-9.42
2022-03-13,1011010101,花叶类,101.51,101.972,27.146,-27.608
2022-03-14,1011010101,花叶类,98.279,106.69,-13.5,5.089
2022-03-15,1011010101,花叶类,102.329,112.303,-8.365,-1.61
2022-03-16,1011010101,花叶类,105.619,118.727,-23.481,10.374
2022-03-17,1011010101,花叶类,108.394,124.87,-18.2,1.724
2022-03-18,1011010101,花叶类,112.098,128.718,-1.16,-15.459
2022-03-19,1011010101,花叶类,201.276,130.291,40.961,30.024
2022-03-20,1011010101,花叶类,173.788,130.814,26.294,16.68
2022-03-21,1011010101,花叶类,192.734,130.782,-17.751,79.702
2022-03-22,1011010101,花叶类,133.244,130.155,-11.836,14.926
2022-03-23,1011010101,花叶类,90.183,128.589,-21.273,-17.133
2022-03-24,1011010101,花叶类,106.202,125.188,-16.781,-2.204
2022-03-25,1011010101,花叶类,132.493,120.278,4.421,7.794
2022-03-26,1011010101,花叶类,152.529,115.856,39.61,-2.937
2022-03-27,1011010101,花叶类,140.651,112.776,21.912,5.963
2022-03-28,1011010101,花叶类,85.85,110.593,-19.701,-5.042
2022-03-29,1011010101,花叶类,75.286,108.672,-10.565,-22.821
2022-03-30,1011010101,花叶类,86.195,106.684,-16.884,-3.605
2022-03-31,1011010101,花叶类,92.587,105.469,-13.587,0.706
2022-04-01,1011010101,花叶类,130.262,105.778,7.971,16.513
2022-04-02,1011010101,花叶类,133.168,106.118,33.582,-6.532
2022-04-03,1011010101,花叶类,111.538,105.652,12.54,-6.654
2022-04-04,1011010101,花叶类,148.726,105.102,-18.949,62.573
2022-04-05,1011010101,花叶类,146.419,104.497,-10.938,52.86
2022-04-06,1011010101,花叶类,109.945,104.226,-11.31,17.029
2022-04-07,1011010101,花叶类,85.201,104.597,-6.45,-12.946
2022-04-08,1011010101,花叶类,87.65,105.438,10.096,-27.884
2022-04-09,1011010101,花叶类,141.102,106.425,24.568,10.11
2022-04-10,1011010101,花叶类,186.591,107.923,2.709,75.959
2022-04-11,1011010101,花叶类,93.428,109.661,-11.471,-4.761
2022-04-12,1011010101,花叶类,106.268,111.414,-9.941,4.795
2022-04-13,1011010101,花叶类,100.363,113.229,-7.854,-5.012
2022-04-14,1011010101,花叶类,128.586,114.26,-1.384,15.71
2022-04-15,1011010101,花叶类,131.828,114.558,5.697,11.573
2022-04-16,1011010101,花叶类,124.808,114.669,20.371,-10.232
2022-04-17,1011010101,花叶类,107.549,114.432,-1.474,-5.409
2022-04-18,1011010101,花叶类,112.679,113.47,-3.829,3.038
2022-04-19,1011010101,花叶类,101.391,111.933,-10.118,-0.425
2022-04-20,1011010101,花叶类,105.275,110.448,-9.897,4.724
2022-04-21,1011010101,花叶类,112.794,109.461,1.141,2.192
2022-04-22,1011010101,花叶类,114.043,108.746,2.707,2.59
2022-04-23,1011010101,花叶类,118.653,108.069,18.115,-7.531
2022-04-24,1011010101,花叶类,99.189,107.516,3.52,-11.847
2022-04-25,1011010101,花叶类,116.365,107.528,0.631,8.206
2022-04-26,1011010101,花叶类,91.764,108.418,-14.309,-2.345
2022-04-27,1011010101,花叶类,88.807,109.943,-10.783,-10.354
2022-04-28,1011010101,花叶类,111.594,111.526,-3.822,3.889
2022-04-29,1011010101,花叶类,106.052,112.836,-0.956,-5.829
2022-04-30,1011010101,花叶类,143.039,113.463,21.317,8.259
2022-05-01,1011010101,花叶类,147.275,113.337,15.849,18.089
2022-05-02,1011010101,花叶类,115.468,112.399,-1.633,4.702
2022-05-03,1011010101,花叶类,88.193,110.393,-17.074,-5.125
2022-05-04,1011010101,花叶类,105.769,107.716,-12.42,10.474
2022-05-05,1011010101,花叶类,90.652,105.181,-11.857,-2.672
2022-05-06,1011010101,花叶类,95.683,103.014,-5.978,-1.353
2022-05-07,1011010101,花叶类,113.896,101.435,30.74,-18.279
2022-05-08,1011010101,花叶类,116.519,100.714,30.474,-14.669
2022-05-09,1011010101,花叶类,91.68,100.938,-9.249,-0.009
2022-05-10,1011010101,花叶类,95.42,102.081,-18.904,12.243
2022-05-11,1011010101,花叶类,86.213,103.796,-14.506,-3.077
2022-05-12,1011010101,花叶类,79.619,105.321,-17.791,-7.911
2022-05-13,1011010101,花叶类,102.98,106.341,-11.251,7.889
2022-05-14,1011010101,花叶类,159.404,106.957,40.177,12.269
2022-05-15,1011010101,花叶类,157.511,107.382,41.763,8.366
2022-05-16,1011010101,花叶类,82.78,107.687,-16.912,-7.995
2022-05-17,1011010101,花叶类,67.12,107.885,-18.243,-22.522
2022-05-18,1011010101,花叶类,92.724,107.95,-20.056,4.83
2022-05-19,1011010101,花叶类,92.356,108.393,-20.883,4.846
2022-05-20,1011010101,花叶类,90.647,109.509,-18.932,0.07
2022-05-21,1011010101,花叶类,154.655,110.887,53.631,-9.863
2022-05-22,1011010101,花叶类,165.103,112.046,52.52,0.537
2022-05-23,1011010101,花叶类,92.654,113.06,-22.727,2.321
2022-05-24,1011010101,花叶类,122.403,114.19,-22.25,30.463
2022-05-25,1011010101,花叶类,84.787,115.511,-24.378,-6.346
2022-05-26,1011010101,花叶类,88.361,116.583,-18.673,-9.549
2022-05-27,1011010101,花叶类,86.554,117.118,-22.235,-8.328
2022-05-28,1011010101,花叶类,188.829,117.35,60.092,11.387
2022-05-29,1011010101,花叶类,178.516,117.863,51.826,8.827
2022-05-30,1011010101,花叶类,92.512,119.071,-23.627,-2.933
2022-05-31,1011010101,花叶类,87.827,120.475,-22.616,-10.032
2022-06-01,1011010101,花叶类,90.488,121.39,-25.629,-5.273
2022-06-02,1011010101,花叶类,112.624,122.48,-19.231,9.374
2022-06-03,1011010101,花叶类,185.595,123.896,-21.898,83.597
2022-06-04,1011010101,花叶类,113.331,125.706,62.91,-75.286
2022-06-05,1011010101,花叶类,102.505,127.83,49.158,-74.483
2022-06-06,1011010101,花叶类,104.547,129.723,-21.094,-4.082
2022-06-07,1011010101,花叶类,105.767,130.869,-23.528,-1.574
2022-06-08,1011010101,花叶类,113.862,131.243,-24.735,7.354
2022-06-09,1011010101,花叶类,281.247,131.422,-22.449,172.274
2022-06-10,1011010101,花叶类,115.093,131.527,-19.772,3.339
2022-06-11,1011010101,花叶类,195.647,131.645,61.706,2.296
2022-06-12,1011010101,花叶类,166.515,131.787,45.663,-10.935
2022-06-13,1011010101,花叶类,116.051,131.908,-18.867,3.01
2022-06-14,1011010101,花叶类,110.671,132.475,-21.292,-0.511
2022-06-15,1011010101,花叶类,107.248,133.633,-18.705,-7.68
2022-06-16,1011010101,花叶类,109.346,134.604,-25.864,0.606
2022-06-17,1011010101,花叶类,119.464,134.869,-16.21,0.805
2022-06-18,1011010101,花叶类,193.82,134.214,53.37,6.236
2022-06-19,1011010101,花叶类,187.623,132.746,41.129,13.748
2022-06-20,1011010101,花叶类,123.54,130.836,-20.052,12.756
2022-06-21,1011010101,花叶类,110.973,128.754,-16.564,-1.216
2022-06-22,1011010101,花叶类,108.759,126.778,-9.249,-8.771
2022-06-23,1011010101,花叶类,84.617,125.534,-28.37,-12.547
2022-06-24,1011010101,花叶类,104.325,125.566,-14.117,-7.124
2022-06-25,1011010101,花叶类,156.646,127.217,44.122,-14.694
2022-06-26,1011010101,花叶类,163.919,130.571,40.261,-6.913
2022-06-27,1011010101,花叶类,105.207,135.158,-22.635,-7.316
2022-06-28,1011010101,花叶类,133.899,140.049,-15.052,8.902
